Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Bachelor of Arts in African & African American Studies,,,,,Undergraduate,Fall 2026,,,,,,,Required,,,,True,True,True,,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,,,,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in African & African American Studies,,,,,Undergraduate,Fall 2026,,,,,,,Required,,,,False,False,,,,,,,False,False,False,,,,False,False,,,,,,,,,,,,"['The Africa Focus', 'The Americas Focus']","The Department of African & African American Studies offers undergraduate degrees that equip students with bodies of knowledge that emerge from studying the histories, cultures, and social realities of African and African American peoples, and others of African descent across the diaspora. Mastering this knowledge will also produce a broad-based interdisciplinary learning experience that contributes to an intellectual, personal, and social maturation process. Students may choose to focus on Africa or the Americas.",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Art History,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Duke University accepts the Common Application. General application requirements for first-year students include the Common Application, responses to Duke's supplemental essay questions, an official high school transcript, a mid-year transcript, a school report, a counselor recommendation, and two teacher letters of recommendation.",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Trinity College of Arts & Sciences,,,,,,,,,"The historical study of art, architecture, and visual culture provides the understanding and the language necessary for analyzing images, objects and buildings, and for recognizing and theorizing their social impact. With our 8 majors and 6 minors, we offer undergraduate students an extensive program that develops their critical-thinking and visual skills, appeals to their passions, and helps prepare them for their eventual careers.",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Art History & Visual Arts,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To apply for the Bachelor of Arts in Art History & Visual Arts, applicants must submit their application through the Duke Undergraduate Admissions office. There are no separate application requirements for this specific program. [29] All applications are to be submitted via the Common Application or the QuestBridge Application. [21] The application includes a personal essay and a required supplemental essay on why the applicant is drawn to Duke. [21, 35] There are also optional supplemental essays that students can choose to answer. [35]",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,"The joint major in Art History & Visual Arts is for students interested in studying both the history and practice of Art. This major, consisting of fourteen courses, condenses some of the course work needed in the individual majors, providing the student with a deeper understanding and a strong implementation of how practice and history can be joined together in unique interdisciplinary ways. Following the established course requirements in each major, students enroll in a broad range of Art History and studio courses culminating in advanced independent work and capstone experiences.",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Asian & Middle Eastern Studies,,,,,Associate,Fall 2026,,,,Not Required,Not Required,Optional,Required,"Application requirements for this program are the general first-year application requirements for Duke University. When evaluating applications, the admissions committee reviews several documents. As a part of a holistic approach, both academic and personal interests, accomplishments, and unique experiences, perspectives, and background are considered. First-year applicants may apply using the Common Application. [8] Required materials include the application, high school transcript, a secondary school report with a counselor recommendation, two teacher recommendations, and written essays. [8] An application fee is also required.",Not Required,,True,True,False,,False,False,,True,False,False,False,False,True,True,False,False,,,,Trinity College of Arts & Sciences,,,,,,,,"['Arabic', 'Chinese', 'Hebrew', 'Hindi', 'Japanese', 'Korean', 'Turkish']","The Department of Asian & Middle Eastern Studies explores the cultures of the cities, nations, and regions of East Asia, the Indian Subcontinent, and the Middle East within the framework of the humanities. [7] It provides students with an understanding of the languages, histories, cultural practices, and perspectives of these regions to prepare them for professional work or advanced graduate studies in the international arenas. [7] The curriculum is designed to develop reflective, critical thinking and conceptually grounded understanding of the contemporary cultures of Asia and the Middle East within a global, geopolitical context. The coursework for the major provides an intellectual training that includes the study of languages and of cultural practices as well as of critical frameworks for the analysis of cultural perspectives. [7]",,The official university website for Duke University is https://www.duke.edu/.,"Duke University is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award baccalaureate, masters, doctorate, and professional degrees. [3]",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,,Need-based and merit-based scholarships are available.,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Biology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Optional,"Duke University accepts the Common Application and the Coalition Application. Applicants must submit the application form, a nonrefundable application fee of $85 or a fee waiver, a high school transcript, a secondary school report including a counselor recommendation, and two teacher recommendations. The university also has several short-answer essay questions as part of its writing supplement.",Not Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,Trinity College of Arts & Sciences,63450/Year,,,,,,,"['Anatomy, Physiology & Biomechanics', 'Animal Behavior', 'Biochemistry', 'Cell & Molecular Biology', 'Ecology', 'Evolutionary Biology', 'Genetics', 'Genomics', 'Marine Biology', 'Neurobiology', 'Pharmacology', 'Plant Biology']","The Department of Biology at Duke University offers a Bachelor of Science (B.S.) degree program that provides considerable flexibility and can be customized to meet individual student interests. Students majoring in biology are required to complete the biology core courses and biology electives, totaling at least 36 credit hours. The core curriculum includes Principles of Biology I and II, Cell Biology, Genetics, and Ecology and Evolution. Biology electives can be chosen for a general biology education or for specialization in areas such as molecular and cellular biology or ecology and systematics. [1] Additionally, the program offers 12 optional areas of concentration which serve as advising tools to help students focus their course selection. [4]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Biology,,,,,Undergraduate,Fall 2026,,,,Optional,Required,Not Required,Optional,Duke University accepts the Common Application and the Coalition Application. Applicants must submit a non-refundable $85 application fee or a fee waiver request. The application includes personal essays and questions about your activities and background. You will also need to submit your high school transcript and a recommendation from your school counselor and two teachers.,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,"['Animal Behavior', 'Cellular & Molecular Biology', 'Ecology', 'Evolutionary Biology', 'Genomics', 'Marine Biology', 'Neurobiology', 'Pharmacology', 'Physiology']",The Bachelor of Arts (B.A.) in Biology is intended for students who desire a broader introduction to the biological sciences than the Bachelor of Science (B.S.) major affords and who may want to combine the study of biology with in-depth training in other related fields.,,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Biophysics,,,,,Undergraduate,Fall 2026,,,,Optional,Not Required,Not Required,Required,"For undergraduate admission to Duke University, applicants must submit either the Common Application or the Coalition Application. Required materials include the application fee or fee waiver, a high school transcript, a secondary school report, a counselor recommendation, and two letters of recommendation from teachers. While not explicitly required, applicants have the option to submit a resume detailing their extracurricular activities and work experience.",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Brazilian & Global Portuguese Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Optional,"Applicants must submit the Common Application or Coalition Application, which includes a personal essay and supplemental essays specific to Duke University. Other required documents include a high school transcript, a Secondary School Report with a counselor recommendation, and two teacher recommendations. An optional alumni interview may be available.",Not Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,Trinity College of Arts & Sciences,,,,,,,,,"Students majoring in Brazilian and Global Portuguese Studies will acquire competency in spoken and written Portuguese, as well as familiarity with the literature and culture of Brazil and Portugese-speaking regions. Lusophone countries--those who speak Portuguese as the official language--include Angola, Brazil, Cape Verde, East Timor, Guinea-Bissau, Mozambique, Portugal, Sao Tome and Principe, and the Chinese Special Administrative Region of Macau.",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,"Need-based, Merit-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Chemistry,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Optional,"Duke University accepts the Common Application and the Coalition Application. Applicants must submit a high school transcript, a counselor recommendation, and two teacher recommendations. For the 2025-2026 application cycle, submitting SAT or ACT scores is optional.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,"The Bachelor of Arts (B.A.) major in chemistry is designed for students who want a solid foundation in chemistry but also wish to pursue a broader liberal arts education. This degree path offers more flexibility than the Bachelor of Science (B.S.) to combine the study of chemistry with other interests, including other majors or pre-professional tracks.",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Chemistry,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,,Duke University accepts the Common Application and the Coalition Application. Applicants are expected to have a strong high school background in a variety of academic disciplines.,Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Trinity College of Arts & Sciences,,,,,,,,"['Biochemistry', 'Chemical Biology', 'Environmental Chemistry', 'Materials Chemistry', 'Pharmacology']","The Bachelor of Science (B.S.) degree is intended for students who plan a career in chemistry. The B.S. degree, with a major in chemistry, provides a rigorous and thorough education for students who will seek employment as chemists or will enter graduate school in chemistry or a closely related field. It is also an appropriate degree for students who plan to enter professional schools of medicine, dentistry, or pharmacy, and who desire a strong background in chemistry. A B.S. major in chemistry certified by the American Chemical Society is also available. In addition to a common core of foundational courses, B.S. majors select one of five concentrations: Biochemistry, Chemical Biology, Environmental Chemistry, Materials Chemistry, or Pharmacology. All concentrations require a capstone research experience. With the aid of a departmental advisor, students design a curriculum to meet their specific goals.",,The official university website for Duke University is https://www.duke.edu/.,A B.S. major in chemistry certified by the American Chemical Society is also available.,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Classical Civilization,,,,,Associate,Fall 2026,,,,Optional,Not Required,,Required,"To apply for undergraduate admission at Duke University, which includes the Bachelor of Arts in Classical Civilization program, applicants must submit the Common Application or the Coalition Application. There are no separate application forms for specific majors. Required components include a completed application form, an application fee or fee waiver, a high school transcript, a secondary school report, a counselor recommendation, and two teacher recommendations. Standardized test scores (SAT or ACT) are also a part of the application, though Duke has a test-optional policy for the 2023-2024 admissions cycle. Applicants can also submit supplementary materials to showcase special talents, but this is optional.",Not Required,,False,True,False,,,,,True,False,False,False,True,True,,False,False,,,,Trinity College of Arts & Sciences,"$35,132.50/Semester",,,,,,,"For the Bachelor of Arts in Classical Civilization, students can choose an area of focus such as Literature, History, Archaeology, or Philosophy. [10]","The Bachelor of Arts in Classical Civilization major allows students to study ancient Greece and Rome through their history, art and archaeology, literature, and philosophy. [14] The Department of Classical Studies explores the languages (ancient Greek and Latin) and literatures, archaeology, art history, and histories of Greco-Roman antiquity, from 3000 BCE to 900 CE. [2] The inter-disciplinary study of Greco-Roman antiquity is intended to cultivate cross-cultural fluency, hone analytical skills, and impart critical research competencies. [2]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"['Need-based', 'Merit-based']",FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Classical Languages,,,,,Associate,Fall 2026,,,,Optional,Required,Optional,Required,"For undergraduate admission, Duke University uses the Common Application and the Coalition Application, which include personal essays and questions about extracurricular activities. Applicants must also submit a high school transcript, a secondary school report, a counselor recommendation, and two teacher recommendations. For The Graduate School, applicants must submit an online application that includes a statement of purpose, transcripts from all undergraduate and graduate institutions attended, and three letters of recommendation. Many graduate programs also require a resume or CV.",,,True,True,False,,True,False,,True,False,False,False,False,True,,False,True,,,,,,,,,,,,Classical Languages (Greek and Latin),"Students pursuing the Classical Languages major will take a combination of Latin, Greek and Classical Studies courses. [2]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,True
,Bachelor of Arts in Computer Science,,,,,Undergraduate,Fall 2026,,,,,Required,Not Required,Required,"Required materials for first-year admission include the Common Application, a high school transcript, a Secondary School Report with a counselor recommendation, and two teacher recommendations. [4, 8] An Arts Supplement is optional. [4]",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Trinity College of Arts & Sciences,"$65,646/Year",,,,,,,software engineering and design. [6],"The Department of Computer Science provides courses on the concepts of computing and computers, their capabilities, and uses. In most courses students make extensive use of the available computing facilities. Students who wish to take a single introductory course as part of their general education usually elect Computer Science 94, 101, 102 or 116. [2]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,100,,,,,,,,,,,,,Need-based and merit-based scholarships,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Computer Science,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Application requirements for the Bachelor of Science in Computer Science are the same as the general first-year application requirements for Duke University. Applicants apply to Duke's Trinity College of Arts & Sciences or Pratt School of Engineering, and if admitted, can then choose to major in Computer Science. The application is submitted via the Common Application or Coalition Application and includes personal essays, letters of recommendation, and a high school transcript. A resume or C.V. is not a required part of the application.",Not Required,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Trinity College of Arts & Sciences,"$70,265/Year",,,,,,,"['Software Systems', 'Data Science', 'Artificial Intelligence and Machine Learning', 'Software Engineering and Design']","The Bachelor of Science in Computer Science (BS CS) provides an in-depth foundation in programming, software development, technology systems, science, and math. You may find this degree of interest if you want to pursue software development as a career path or go to graduate school in computer science.",,The official university website for Duke University is https://www.duke.edu/.,The Bachelor of Science in Computer Science is accredited through the Computing Accreditation Commission of the Accreditation Board of Engineering and Technology (ABET). [2],,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.0,,,70.0,,100,,,,,,,,,,,,,Need-based grants,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Cultural Anthropology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,,"Candidates for admission should present a minimum of four years of English and at least three of mathematics, natural sciences, a foreign language, and social studies. [2] Duke University practices holistic admissions, which means they consider various factors including academic excellence, intellectual promise, maturity of judgment, and a sense of life beyond the classroom. [7]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Trinity College of Arts & Sciences,,,,,,,,,"Cultural anthropology is a comparative discipline that studies human social life across the world's diverse peoples and cultures. [2] Cultural anthropology is the science of contemporary life: it emphasizes how power, identity, inequality, and social justice shape everyday life and global processes. [2] It uniquely bridges the social sciences and the humanities with its holistic approach. [2] Cultural anthropologists at Duke conduct research on a wide range of urgent issues, including racism, digital media, science and technology, ethnic identities, environment and climate change, health and medicine, music and performance, gender and sexuality, economic inequality, migration, sports, religion and myth, food politics, human rights, Indigenous sovereignty, and design. [2] What unites these varied topics is a research method called ethnography. [2] Ethnography is an empirical social research method focused on an engaged and community-based inquiry into everyday practices and how people make sense of them. [2] It can involve participant observation, interviews, life histories, and action-oriented research, and is a widely applicable career skill. [2] Ethnography reveals local solutions to global challenges. [2] The department offers a wide range of courses that introduce the discipline's core concepts and topics and that train students in ethnographic thinking, research, ethics, writing, and application. [2] Courses in cultural anthropology often draw on in-depth case studies from different world areas to explore a specific topic. [2] Faculty integrate their ethnographic fieldwork into courses, and the Department has special strengths in Africa and the African diaspora, Latin America, the Middle East, East Asia, South Asia, the United States, and Native North America. [2]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Dance,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Trinity College of Arts & Sciences,"$68,990/Year",,,,,,,,,,The official university website for Duke University is https://www.duke.edu/.,,"$54,000",,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Earth and Climate Sciences,,,,,Undergraduate,Fall 2026,,,,,,Not Required,,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"The Bachelor of Arts in Earth and Climate Sciences is a major administered by the Nicholas School of the Environment, with the degree conferred by the Trinity College of Arts & Sciences.","$63,450/Year",,,,,,,,"The A.B. in Earth and Climate Sciences is best suited for students who wish to understand local and global earth and climate sciences in support of careers in government, environmental sciences, policy or economics, environmental law, and environmental health. [1] The Earth and Climate Science major is for students interested in the science of how planet Earth works, and creating scientific solutions to earth and environmental challenges such as climate change, water use, sustainable development of mineral resources, clean energy production, as well understanding Earth's long geological and biological evolution. [3] The Division of Earth and Climate Sciences offers introductory and advanced courses in climatology, coastal processes, geology, water sciences, hydrology, geomorphology, physical oceanography, petrology, geological history, and energy. [3]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,False,,4.0,A grade point average of 3.2 in the major is required for nomination for Graduation with Distinction in Earth and Climate Sciences. [5] A general minimum GPA for graduation for all undergraduate students is not specified on the university's main websites.,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Duke offers both need-based financial aid and merit-based scholarships. All applicants are automatically considered for most merit scholarships.,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Earth and Climate Sciences,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"Duke's application review is guided by an assessment of five primary factors: the rigor of a candidate's academic program, academic performance as measured by grades in academic courses, letters of recommendation from two teachers and a counselor, extracurricular activities, and the quality of thought and expression in the application essay. [13]",Not Required,,False,True,,,,,,,,,,,,,,,,,,Nicholas School of the Environment,,,,,,,,,"The Earth and Climate Science major предназначена для студентов, интересующихся наукой о том, как работает планета Земля, и созданием научных решений для земных и экологических проблем, таких как изменение климата, использование водных ресурсов, устойчивое развитие минеральных ресурсов, производство чистой энергии, а также пониманием долгой геологической и биологической эволюции Земли. The Division of Earth and Climate Sciences предлагает вводные и продвинутые курсы по климатологии, прибрежным процессам, геологии, наукам о воде, гидрологии, геоморфологии, физической океанографии, петрологии, геологической истории и энергетике. The majors are administered by the Nicholas School of the Environment. Дополнительную информацию о подразделении можно найти на веб-сайте подразделения. Степень бакалавра наук предлагается студентам, заинтересованным в продолжении обучения или профессиональной деятельности в области наук о Земле и климате и смежных областях, или студентам, которые намерены применить свою научную и аналитическую подготовку в других профессиональных карьерах, таких как бизнес, консалтинг, юриспруденция или медицина.",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based scholarships,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Economics,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Optional,"First-year applicants must submit the Common Application and the Duke-specific supplement. As part of our holistic approach, we consider both your academic and personal interests, what you've accomplished, and your unique experiences, perspectives, and background. [23] The Bachelor of Arts in Economics requires at least 11 total units to complete the major, which includes core economic courses, a math requirement, and upper-level electives. [21]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,Trinity College of Arts & Sciences,"$66,325 for the 2024-2025 academic year.",,,,,,,,"Economics courses develop the critical and analytical skills essential for understanding economics and institutions, in both their contemporary and historical settings. [7] Although no particular vocational or professional goal is emphasized, these courses provide the academic background necessary for positions in industry or the non-profit sector, for work in many branches of government service, for law school, and for graduate study in business administration, economics, and the social sciences. [7] Students who contemplate graduate study in economics should strongly consider the BS instead of the AB degree. [7] This degree program classifies as STEM (CIP Code 45.0603: Econometrics and Quantitative Economics), and students with this major can apply for a 24-month STEM extension of F-1 Optional Practical Training (OPT). [7]",,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Need-based financial aid,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Economics,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"When evaluating applications to Duke, the admissions committee reviews several documents that make up each file. As a part of our holistic approach, we consider both your academic and personal interests, what you've accomplished, and your unique experiences, perspectives, and background. Required materials include the Common Application or Coalition Application, a high school transcript, a Secondary School Report with a counselor recommendation, and two teacher recommendations. [5, 10, 13]",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Trinity College of Arts & Sciences,,,,,,,,,,,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,100,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Engineering in Biomedical Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Optional,Required,Prospective students apply through the Common Application or Coalition Application. The application includes personal essays and sections to detail extracurricular activities. There are no application requirements specific to the Biomedical Engineering major beyond the general requirements for all first-year applicants to Duke University.,Not Required,,False,True,False,,False,False,,True,,,,False,True,True,False,False,,,,,,,,,,,,,,,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Engineering in Civil Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Optional,"First-year applicants to Duke, including those intending to pursue a degree in the Pratt School of Engineering, must submit the Common Application or the Coalition Application. Required materials include the application, a high school transcript, a secondary school report with a counselor recommendation, and two teacher recommendations. For students applying to the Pratt School of Engineering, coursework in calculus is required, and physics is strongly recommended. [7] Duke also requires applicants to answer supplemental essay questions. [5, 7]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,Pratt School of Engineering,,,,,,,,"['environmental', 'geotechnical', 'structural', 'water resources engineering']","Die Studierenden, die diesen Studiengang absolvieren, sind auch für eine berufliche Karriere im Bau- und Umweltingenieurwesen, für ein Aufbaustudium in den Bereichen Ingenieurwesen, Bauwesen, Architektur, Wirtschaft, Management und Recht gut qualifiziert. Die Programmziele werden durch die Entwicklung eines breiten Verständnisses des Bauingenieurwesens, seiner Beziehung zu den grundlegenden Ingenieurwissenschaften und seiner Interaktion mit den Geistes-, Kunst- und Sozialwissenschaften erreicht. Der Lehrplan betont die Anwendung von Grundlagenwissenschaften, Informatik und Mathematik auf die besonderen Bedürfnisse des Ingenieurs.",,The official university website for Duke University is https://www.duke.edu/.,"The BS in Civil Engineering (BSCE) program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org, under the General Criteria and Program Criteria for Civil and Similarly Named Engineering Programs. [1]",,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,,,,,,,,,,,,,,,,,,,Need-based and merit scholarships,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Engineering in Electrical & Computer Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Optional,"Applicants to the Pratt School of Engineering apply through the Duke University Office of Undergraduate Admissions. The application requirements for first-year applicants include the submission of the Common Application or the Coalition Application, which includes personal essays. For students applying to the Pratt School of Engineering, coursework in calculus and physics is strongly recommended. [18, 21, 24]",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,The official university website for Duke University is https://www.duke.edu/.,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
