Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Doctor of Philosophy in Business with a concentration in Business Information Technology,,,,,Doctoral,Fall 2026,,,,Not Required,Required,Either,REQUIRED,"A complete application consists of the following items: A completed online application; GRE or GMAT scores (less than 5 years old) in 90th percentile (95th or higher is preferable). TOEFL (if required) scores sent to Virginia Tech; ETS Institution Code 5859. TOEFL score of 90 (IBT) or an IELTS score of 6.5 for admission; TOEFL scores of 20 or greater in Listening, Writing, Speaking, and Reading subsections are required. Students who anticipate appointment as Graduate Teaching Assistants are expected to have scored 25 or greater on the TOEFL Speaking subtest. Master's degree (unless one has exceptional research, work, or undergraduate record) with a GPA of 3.70 or higher. Undergraduate degree GPA of 3.50 or higher; Official transcripts of undergraduate and graduate course work and letters of recommendation should be sent to the Graduate School. [1]",Optional,,False,False,True,False,True,False,,True,False,False,False,True,True,False,False,False,,,,Pamplin College of Business,,,,,,,,Business Information Technology,"The Business Information Technology (BIT) PhD program at Virginia Tech is a highly innovative and interdisciplinary program that prepares students to become leading faculty members in top-tier research universities. [5] The program's STEM-based curriculum fuses operations management, supply chain management, management information systems, information systems, artificial intelligence, business analytics, decision science, and information technology. [5, 7] The BIT PhD curriculum is designed to fuse three primary areas of learning: (1) IS, operations management, and security discipline foundations; (2) science, theory, publishing, and career foundations; and (3) AI, ML, Analytics, and behavioral economics foundations. [6] All these areas are supported by broader interdisciplinary training, aiming to produce breakthrough combinations and research in interdisciplinary frontiers. [6] The program aims to tackle “Grand Challenges,” significant global problems requiring innovative societal, business, technology, and government transformations. [6]",,https://graduateschool.vt.edu/academics/programs.html,"The Pamplin College of Business, which offers the Ph.D. program, is accredited by The Association to Advance Collegiate Schools of Business (AACSB) International. [4, 9] This accreditation applies to the undergraduate, master's, and Ph.D. programs in business. [9]",,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,90th percentile (95th or higher is preferable),90th percentile (95th or higher is preferable),6.5,,,59.0,,90,,,,,,,,,,,Full tuition waiver and a competitive stipend,,Merit-based,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Chemistry,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Applicants need to provide transcripts of all colleges attended, with the Graduate School at Virginia Tech rarely admitting students with GPAs less than 3.0. [5] Additionally, a statement of purpose, 3 letters of recommendation, and an updated CV are required. [8]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Science,,,,,,,,,"The Ph.D. in Chemistry is the highest degree offered in the department and is keenly focused on the development of research skills. The program's central component is the doctoral dissertation, which is an original and significant contribution to the body of chemical knowledge. Students will work in close-knit apprenticeship relationships with faculty who are leaders in their fields, and who are working at the very edge of discovery in the chemical sciences. Students typically complete this degree in five years.",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,True,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Civil Engineering,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Admission for graduate study in Civil and Environmental Engineering at Virginia Tech is granted by the Graduate School, upon recommendation of the Civil and Environmental Engineering Department. Admission normally requires a bachelor's degree in engineering from an ABET-accredited engineering program. [3] A GPA of 3.00 or higher (on a 4.0 scale) for the last 60 semester hours is typically required. [6] Those without an engineering background must complete background courses or show proficiency in fundamental areas such as math, science, and engineering science. [4] Applicants must upload a copy of their official transcript into the online application. [3]",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Engineering,,,,,,,,,,,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,90,,,,,,,,,,,,,"Fellowships, Assistantships",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Computer and Information Sciences,,,,,Doctoral,Fall 2026,,,,Required,Required,GRE,REQUIRED,"For direct-entry Ph.D. admissions, a bachelor's degree in computer science or a related area is required, with a minimum 3.5 GPA. GREs are not required. For regular Ph.D. admissions (for those with a master's degree), a master's degree in computer science or a related area is required. The master's degree should be from a U.S. university or a recognized international equivalent, with a 3.5 GPA in the master's program. For all applicants, three letters of recommendation are required, and a resume and statement of purpose must also be submitted. International students may need to submit TOEFL scores.",Not Required,,True,False,True,False,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Engineering,,,,,,,,,,,https://website.cs.vt.edu/academic/graduate/future-grads.html,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,90,,,,,,,,,,,,,"assistantships, fellowships",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Counselor Education and Supervision,,,,,Doctoral,Fall 2026,,,,,,Not Required,REQUIRED,"Doctoral program admission requirements include a master's degree in Counselor Education or a closely related field, including a counseling practicum and internship experience. Applicants with degrees in other counseling fields (i.e., Marriage and Family Therapy, Counseling Psychology) are considered but may be required to complete the CACREP master's degree core courses that were not included in their degrees. Applicants with at least two years of post-masters counseling experience are given the strongest consideration. Minimum 3.0 GPA in the master's program. Three letters of recommendation are required. Include a scanned copy of your official transcripts with your online application, then arrange for an official copy to be sent to both Graduate Admissions and School of Education after you receive an offer of admission.",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,,"The Virginia Tech Counselor Education Ph.D. program prepares students to function as counselor educators, clinical supervisors, or advanced clinicians, through coursework, research, and practical training. [3] The doctoral program in Counseling Education and Supervision is offered on our Blacksburg campus, and prepares skilled counselors who conduct impactful research, practice, supervise, and teach. [9] Our program strongly endorses the researcher-practitioner model. Our students receive a strong foundation in research methods that help them to design and conduct research that can be translated into practice. [8] Doctoral students in the Virginia Tech program have access to the latest instructional technologies, work closely with the faculty, and often collaborate on research, publications, and conference presentations. [8]",,https://graduateschool.vt.edu/academics/programs.html,Our Counselor Education Programs are accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP). [9] They are also approved by the Virginia Department of Education for the preparation of school counselors. [9],,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90,,,,,,,,,,,,,Graduate assistantships,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Crop & Soil Environmental Sciences,,,,,Doctoral,Fall 2026,,,,,,Not Required,REQUIRED,"Applicants must submit an online application, pay a non-refundable $75 application fee, and provide a scanned copy of their college transcripts. [5] Official transcripts are required after an offer of admission is received. [5]",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"School of Plant and Environmental Sciences, College of Agriculture and Life Sciences","Based on 2024-2025 rates, the estimated annual tuition and fees for a new graduate student in the College of Agriculture and Life Sciences are approximately $17,047 for Virginia residents and $32,662 for non-residents, taking 9 credit hours per semester. This includes a supplemental fee for the college. [5]","Based on 2024-2025 rates, the estimated annual tuition and fees for a new graduate student in the College of Agriculture and Life Sciences are approximately $17,047 for Virginia residents and $32,662 for non-residents, taking 9 credit hours per semester. This includes a supplemental fee for the college. [5]",,,,,,,"The School of Plant and Environmental Sciences offers PhD and MS degrees in three programs: Crop and Soil Environmental Sciences; Horticulture; and Plant Pathology, Physiology, and Weed Science. Within each program students are engaged in several fields of study related to departmental faculty research including resilient crop production, sustainable land management systems, ecological restoration, omic sciences, and allied technologies.",,https://graduateschool.vt.edu/academics/programs.html,,,"For the 2024-2025 academic year, the graduate tuition rate for Virginia residents is $851.00 per credit hour and $1,692.00 for non-residents. In addition to tuition, there are mandatory fees per semester. [5]",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,"The Department of Crop and Soil Environmental Sciences offers various scholarships, and graduate students are often supported through research and teaching assistantships which typically include a stipend and tuition remission. [17]",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Crop and Soil Sciences,,,,,Doctoral,Fall 2026,,,,,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,"The School of Plant and Environmental Sciences offers PhD and MS degrees in three programs: Crop and Soil Environmental Sciences; Horticulture; and Plant Pathology, Physiology, and Weed Science. Within each program students are engaged in several fields of study related to departmental faculty research including resilient crop production, sustainable land management systems, ecological restoration, omic sciences, and allied technologies. [2]",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Doctor of Philosophy in Curriculum and Instruction, Educational Psychology",,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"In addition to the application, the applicant is required to submit the following information: a statement of purpose, updated resume, official transcripts from all colleges attended, and three letters of recommendation. A scholarly writing sample in English (e.g., a master's thesis, article, or academic paper) is required for application to a doctoral program. [1]",Required,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,Educational Psychology,"The Educational Psychology faculty offer a Ph.D. program in Curriculum and Instruction with a specialization in Educational Psychology. Students are prepared conspiracies and research positions in academic environments such as colleges, universities and school districts. Our doctoral program provides a context for graduate education that is focused on theory, research, practice, innovation, inquiry, and equity. [2] The program emphasizes the research and theories related to learning and motivation, as well as how to apply the research and theories to practice. Students in the Educational Psychology Doctoral Program study learning, development, motivation, assessment, testing, and instructional design. [2] Individualized programs of study are developed for students to ensure that their studies prepare them well for the career paths they choose. [2]",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Doctor of Philosophy in Curriculum and Instruction, Elementary Education",,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,An appropriate master's-level degree from an accredited institution; Qualify for admission to the Graduate School; A GPA of 3.0 or above in one's graduate work; At least 3 years of experience teaching in grades K-12; TOEFL/ IELTS (For all non-U.S. citizens or non-U.S. permanent residents). [3],Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,Elementary Education,"The PhD track in elementary education is designed to help students contribute to the advancement of knowledge needed to address the dynamic challenges of contemporary education at the elementary level. The program trains leaders in educational research and encourages students to delve deep into their own research areas. Key emphases of the program include a focus on interdisciplinary approaches to curriculum development, the use of inquiry as a primary pedagogical approach, the importance of a strong understanding of diversity and its social and educational implications, and the role of child development and learning theories as a foundation for research and teaching in elementary settings. Students are prepared for teaching and research positions in academic environments like colleges and universities, as well as in school districts. The program provides a context for graduate education focused on theory, research, practice, innovation, inquiry, and equity. [1, 2]",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90,,,,,,,,,,,,,Graduate Assistantships,FALSE,,,FALSE,FALSE,,,
,"Doctor of Philosophy in Curriculum and Instruction, History and Social Science Education",,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must have a Master's degree with a grade point average of 3.0 or above in graduate work. A completed Graduate School application is necessary, along with three professional letters of recommendation. An interview with the admissions committee is also required. Applicants should have relevant teaching experience, defined as three or more years of K-12 teaching or other significant teaching experience. [1]",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Education,,,,,,,,History and Social Science Education,"The School of Education at Virginia Tech offers a doctoral program in Curriculum and Instruction with emphasis in History and Social Science Education. [1] The doctoral program is made up of full time and part-time doctoral students. [1] Every effort is made to secure graduate assistantships for full-time students as they complete their one-year academic residency requirement. [1] Students are expected to complete doctoral examinations and dissertation including qualifying exam, preliminary exam, prospectus and final examination. [1] The History and Social Science Education Doctoral Program emphasizes the following strands of research pertaining to History and Social Science: Comparative studies of history and social science education, Education of preservice and in-service teachers, How students learn history and social science, The role of multimedia and technology to support historical inquiry, Curriculum History, Citizenship Education, Teaching and Learning with and About Difficult Knowledge / History informal and informal setting, and Learning and Assessment in Social Studies. [1] The History and Social Science Education Doctoral Program is primarily designed to prepare researchers and higher education faculty. [1] The possible career paths could be but not limited to faculty positions in post-secondary education and for leadership positions in secondary education. [1] The History and Social Science Education Doctoral Program at Virginia Tech is designed to prepare reflective educators who are ready, willing, and able to facilitate the type of systematic critical literacy work that is a vital part of preparing 21st century citizens to become thoughtful and nuanced readers of the word and the world, both past and present. [1]",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,False,2,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,25% discount for in-state K-12 teachers,"Dan B. Fleming Jr. Endowed Scholarship in History and Social Science Education, Assistantships, Fellowships",FALSE,,,FALSE,FALSE,,,
,"Doctor of Philosophy in Curriculum and Instruction, Integrative STEM Education",,,,,Doctoral,Fall 2026,,,,Required,,Not Required,REQUIRED,"A master's degree from an accredited college or university with an earned GPA of 3.3 (on a 4.0 scale). [2] Three letters of recommendation are required. [2] Please provide your current Curriculum Vitae or Resume as part of your application to this program. [2] Two writing samples. [2] Once your graduate school application is accepted, the program leader will contact you for a faculty interview (either face-to-face or online). [2]",Required,,True,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,Integrative STEM Education,"The Integrative STEM Education Doctoral program (Ph.D.) is designed for students who already hold a Master's Degree in education or STEM fields. It helps students build on their existing knowledge and experience as they expand their understanding of STEM education by researching aspects related to integrative strategies for teaching STEM concepts. The program emphasizes the interconnectedness of science, technology, engineering, and mathematics disciplines as it helps students explore teaching and learning methods. This degree path is best suited for students who are interested in pursuing a career in fields related to educational research, postsecondary education, teacher education, or educational leadership and administration. The Ph.D. is considered a research-focused degree for those who are interested in pursuing a career in academia where the conduct of research would be an integral part of one's position. [1]",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Economics,,,,,Doctoral,Fall 2026,,,,,,GRE,REQUIRED,,,,False,False,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,155 minimum on Quantitative. No set minimum on Verbal.,6.5,,,,,90,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Educational Administration,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Minimum eligibility requirements include an appropriate master's-level degree from an accredited institution with at least a 3.3 GPA on the most recent two years of university coursework, and experience serving in a school leadership position. [6] Application materials include transcripts, three letters of recommendation, a writing sample, a letter of interest and curriculum vitae/resume, and an interview with faculty. [6] GRE scores are not required. [6]",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,,"The Doctor of Philosophy (Ph.D.) in Educational Leadership and Policy Studies is designed for individuals who wish to pursue careers in university teaching or in policy-related work. The program focuses on developing advanced research and analytical skills for educational leaders, emphasizing the intersection of leadership, policy, and practice to address educational challenges. Students engage in critical inquiries related to equity, inclusiveness, and systemic change in educational settings. The curriculum includes coursework in governance and policy, quantitative and qualitative research methods, literature reviews, advanced school law, advanced school finance, legal aspects of special education, theories of educational administration, and more. An individual program of studies is planned for each student based on their academic background and interests.",,https://graduateschool.vt.edu/academics/programs.html,The Educational Leadership & Policy Studies Program is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,,,FALSE,False,,4.0,3.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90,,,,,,,,,,,,25%,Discount for in-state K-12 teachers,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Educational Leadership and Policy Studies,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"The Autobiographical statement/Vita/Resume should present significant information regarding education, training, experience, accomplishments, current professional employment, and organizational memberships and activities, community involvement, and avocation interests. [2]",,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"School of Education, College of Liberal Arts and Human Sciences","In-state: $19,218/year, Out-of-state: $36,212/year","In-state: $19,218/year, Out-of-state: $36,212/year",,,,,,special education administration,"The Doctor of Philosophy (Ph.D.) program in Educational Leadership & Policy Studies (ELPS) (EPS), with provisions for educational leadership, including special education administration, is designed for a person who is anticipating an academic career or in an area of practice which demands theoretical research expertise; who is interested in theory and conceptual analysis; and is interested in research which has potential for advancing education theory and practice. [1] As a member of the Educational Leadership and Policy Studies program, you will develop the knowledge, skills, and dispositions necessary to transform teaching and learning, conduct groundbreaking research, and engage with and lead learning communities at home and around the globe. Reimagining the future of education begins with educational leadership practices that put educational excellence, innovation, and equity at the fore. [6]",,https://graduateschool.vt.edu/academics/programs.html,Our Educational Leadership & Policy Studies Program is accredited by the Council for the Accreditation of Educator Preparation. [6],,"In-state: $876, Out-of-state: $1,760",FALSE,False,,4.0,3.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,90,,,,,,,,,,,,,"Graduate assistantships, fellowships, and program-specific scholarships.",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Educational Research and Evaluation,,,,,Doctoral,Fall 2026,,,,,,,,"The official Virginia Polytechnic Institute and State University Board of Visitors minutes from March 22, 2021, indicate a resolution to discontinue the Doctor of Philosophy in Educational Research and Evaluation (EDRE) program. [8, 9] Therefore, application requirements are not available.",,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Education,,,,,,,,,"Central to the mission of the Educational Research and Evaluation Program is a commitment to achieving excellence in teaching, research, and service to various communities. The Educational Research and Evaluation motivating factor is committed to fostering the highest quality research and scholarly practice in its faculty and students. It also strives to provide research expertise and other forms of service that effectively meet the needs of the School of Education, other parts of the university community, and the broader community. In each facet of its mission, the Educational Research and Evaluation Program embraces respect for, and a commitment to, diversity in its various forms.",,https://graduateschool.vt.edu/academics/programs.html,The Educational Research and Evaluation Program is approved by the Virginia Department of Education. [1],,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"scholarships, grants, and work-study programs",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Electrical Engineering,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Admission requirements for the Ph.D. in Electrical Engineering at Virginia Tech include an undergraduate degree in engineering or physical sciences, TOEFL/IELTS scores for applicants from countries where English is not the primary language, a curriculum vitae or resume, transcripts from each post-secondary institution, a statement of intent, and at least three letters of recommendation. [1] The Graduate Record Exam (GRE) is recommended. [1]",,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"The Bradley Department of Electrical and Computer Engineering, College of Engineering",,,,,,,,"['Communications', 'Electromagnetics (E&M)', 'Electronic Components, Circuits, and Systems (ECCS)', 'Signals, Systems, & Controls', 'Power', 'Photonics']","The Doctor of Philosophy (Ph.D.) is the highest academic degree awarded by the university and is conferred upon students who demonstrate outstanding original scholarship during advanced study. [9] It signifies that the student is able to conduct independent research and has both a broad basic knowledge of all areas of the field and a comprehensive knowledge of one area. [9] Each Ph.D. student must complete a minimum of 92 credit hours, consisting of 30 course-credit hours, 60 credit-hours of research and dissertation, and 2 course-credit-hours of Seminar. [9] The PhD program in Electrical Engineering is designed for students who want to deepen their knowledge and advance research in the field. [8] It offers a flexible yet rigorous curriculum that emphasizes original research, preparing students to contribute to technological innovations. [8] Students applying for the Ph.D. program typically have a masters degree from an accredited college or university in EE, CPE, or a related field. [10] Highly qualified BSEE and BSCPE students are also admitted to the Ph.D. program. [10]",,https://graduateschool.vt.edu/academics/programs.html,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,"Graduate Research Assistantships, Graduate Teaching Assistantships, Fellowships",FALSE,,,FALSE,FALSE,,,
