Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Minor in Art History,,,,,,,,,,Not Required,Not Required,Not Required,False,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,,"The Art History minor at UMKC offers students a broad grounding in the history of art through a variety of different historical periods, cultures, and media. The minor is a valuable complement for students studying studio art, history, English, foreign languages, and film studies, and provides a useful foundation for students interested in careers in museums, galleries, cultural institutions, and graduate work in art history.",,https://catalog.umkc.edu/colleges-schools/humanities-social-sciences/academic-departments-programs/media-art-design/art-history-minor/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Art History,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"UMKC is a test-optional university. Applicants will be reviewed for admission based on a holistic review of their high school coursework, GPA and other supporting materials.

You will be considered for admission if you have a 2.0 or higher core GPA. You must also have one of the following:

Missouri College Preparatory Curriculum (core) requirements: 4 units of English, 4 units of Math, 3 units of Science, 3 units of Social Studies, 1 unit of Fine Arts, 3 units of Electives; OR
ACT composite score of 21 or higher; OR
SAT composite score of 1060 or higher",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,,"Study the history of visual arts and culture, from antiquity to the present, while earning a Bachelor of Arts in Art History. Immerse yourself in the historical development of art and architecture, from ancient cultures to the contemporary period, as well as the social and cultural contexts in which these works were created. You’ll be prepared for careers in museums, galleries, cultural institutions and historical societies or for graduate study. In the Art History program, you will develop: Visual literacy skills, research skills, analytical skills, written and verbal communication skills.",,https://programs.umkc.edu/,,,Missouri Resident: $375.20/credit hour; Metro Rate: $566.00/credit hour; Non-Resident: $960.90/credit hour,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Automatic scholarships for incoming freshmen range from $2,000 to $4,500.",,Merit-based,,,,,,,
,Minor in Astronomy,,,,,,,,,,,,Not Required,False,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,,"Students completing the minor in Astronomy will gain an introduction to the physical concepts that govern the universe and develop critical skills for analysis of astronomical data. Students will develop an understanding of stars, galaxies, and cosmology and explore current topics in astronomy through participation in a research experience. The minor is a logical complement to a major in Physics, but students from any discipline may benefit from the minor. The minor consists of 18 credit hours.",,https://programs.umkc.edu/,,,Missouri Resident: $351.40/credit hour; Non-Resident: $910.60/credit hour,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Automatic awards for freshmen range from $1,000 to $4,500 per year.",,Merit-based,,,,,,,
,Bachelor of Science in Astronomy,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"Admission requirements for the B.S. in Astronomy are the same as for admission to the College of Arts and Sciences. According to the UMKC Admissions website, to be considered for admission, you must meet one of the following criteria: 2.75 or higher core GPA OR 24 or higher ACT score OR 1160 or higher SAT score. Applicants must also complete the Missouri college preparatory curriculum.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"MO Resident: $12,946/Year; Non-Resident: $31,260/Year",,,,,,,"Astronomy is the scientific study of everything in the universe beyond Earth. Astronomers work to understand the life cycles of stars and galaxies, the formation of planets, the origin and future of the universe, and much more. The Bachelor of Science in Astronomy at UMKC offers students a rigorous education in the foundational sciences with a strong emphasis in physics, preparing them for graduate study or careers in astronomy and related fields. The Physics and Astronomy Department offers extensive laboratory and research opportunities including a remote observing facility in the Rocky Mountains, a campus observatory, a state-of-the-art virtual reality visualization lab, and many research collaborations with faculty and scientists in academia, industry, and government laboratories.",,https://programs.umkc.edu/,,,Missouri Resident: $374.90/credit hour; Non-Resident: $985.40/credit hour,,True,,4.0,2.0,,,,,,,,,,,"MO Resident: $12,946/Year; Non-Resident: $31,260/Year",,,,,,,False,False,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Up to $10,000 per year",,"Merit-based, Need-based",,,,,,,
,Minor in Bioethics and Medical Humanities,,,,,,,,,,,,Not Required,False,,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,,"The Minor in Bioethics and Medical Humanities offers students the opportunity to learn about philosophical, historical, literary, legal, and sociological aspects of health, illness, medicine, and biotechnology. Through an interdisciplinary curriculum, students in the minor will develop their critical thinking skills by engaging with important moral, social, and cultural questions related to human health and healthcare systems. The minor is suitable for students in any major interested in careers related to healthcare as well as for those who wish to pursue graduate work in the medical humanities or bioethics.",,https://catalog.umkc.edu/colleges-schools/humanities-social-sciences/academic-departments-programs/political-science-philosophy/minor-bioethics-medical-humanities/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Minor in Biology,,,,,,,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,"$14,915.60/Year (Resident)",,,,,,,"With a minor in Biology, you’ll develop a deeper understanding of life sciences that will complement a variety of majors. The minor provides a strong foundation in core biology concepts and allows for some flexibility in choosing electives based on your interests.",,https://programs.umkc.edu/,,,"$532.70/credit (Resident), $1141.30/credit (Non-Resident)",,,,4.0,2.0,,,,,,,,,,,"$14,915.60/Year (Resident)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,500 - $10,000",,"Merit-based, Need-based, Field of study-based",,,,,,,
,Bachelor of Arts in Biology,,,,,,,,,,,,Not Required,True,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Science and Engineering,"$11,368/Year (Missouri Resident), $29,080/Year (Non-Missouri Resident)",,,,,,,"The Bachelor of Arts in Biology program is designed for students seeking a broad education in biology rather than a research-intensive track. It provides an excellent foundation for careers in health professions, science education, business, law, and other fields that benefit from a strong understanding of biological principles. Students completing this degree will develop critical thinking skills, scientific literacy, and an appreciation for the diversity of life and biological processes. This program is flexible, allowing students to combine their biology studies with other interests through a minor or a second major. It emphasizes core biological concepts across various sub-disciplines including cell biology, genetics, physiology, and ecology. Graduates are prepared for entry-level positions in various science-related fields or for further professional studies.",,https://catalog.umkc.edu/colleges-schools/science-engineering/biology/biology.pdf,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Up to $7,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Biology,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,"$12,716/Year (in-state); $30,069/Year (out-of-state)",,,,,,,"A bachelor of science in biology gives students a broad and deep understanding of the core principles of biology through a flexible curriculum. Students are prepared for a diverse range of career paths including graduate and professional schools, teaching and research positions, and positions in the biomedical, pharmaceutical, and biotechnology industries. Our graduates are also prepared for positions in government agencies related to healthcare, agriculture, and natural resources. Students are strongly encouraged to gain experience outside the classroom through research in a faculty lab, internships, and volunteer positions. Many opportunities are available on campus through research assistantships, and in the Kansas City area at local hospitals, research institutes, and science-related companies. Students can choose to combine the Biology B.S. with a pre-health emphasis (Pre-Dental, Pre-Medical, Pre-Pharmacy, Pre-Veterinary, etc.). This program is offered by the School of Biological Sciences.",,https://programs.umkc.edu/,,,$471.70/credit hour (in-state); $1085.40/credit hour (out-of-state),,,,4.0,2.75,,,,,,,,,,,"$12,716/Year (in-state); $30,069/Year (out-of-state)",,,,,,,,,,,95.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Up to $4,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Biology (Bioinformatics Emphasis),,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,Bioinformatics Emphasis,"The Bachelor of Science in Biology degree is designed for students seeking a more intensive and in-depth preparation in the biological sciences than is available in the B.A. degree. The B.S. degree is appropriate for students planning careers in biology or related fields, including those contemplating graduate study, research, or professional schools (medicine, dentistry, optometry, veterinary medicine, physical therapy, etc.). The B.S. curriculum focuses on the scientific process, including hypothesis testing and experimental design, and quantitative and analytical skills. The curriculum includes a core of foundational biology courses and requires a set of additional biology coursework, along with supporting courses in chemistry, physics, and mathematics. Students choosing a B.S. degree are encouraged to participate in undergraduate research. Graduates with a B.S. degree in Biology will be able to: Demonstrate knowledge of fundamental biological principles and concepts at molecular, cellular, organismal, and population levels; Apply the scientific method, including hypothesis formulation, experimental design, data analysis, and interpretation, to address biological questions; Communicate scientific information effectively, both orally and in writing, to diverse audiences; Utilize quantitative and computational skills to analyze and interpret biological data; Identify and evaluate ethical considerations in biological research and practice; Recognize the interdisciplinary nature of biology and its connections to other scientific disciplines. The Bioinformatics Emphasis is for students interested in studying large amounts of biological data generated by modern genomic technologies. The emphasis provides additional coursework in computational sciences (statistics, programming, and database skills), preparing students for careers in bioinformatics-related fields or for graduate study in bioinformatics, computational biology, or systems biology. Students in the Bioinformatics Emphasis are encouraged to participate in undergraduate research in bioinformatics. The bioinformatics emphasis requires 44 credit hours of biology, 20 hours of chemistry, 8 hours of physics, and 12-13 hours of mathematics and statistics.",,https://catalog.umkc.edu/colleges-schools/science-engineering/biology/biology.pdf,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,,,"Merit-based, Leadership, Talent, Need-based",,,,,,,
,Bachelor of Science in Biology (Biomedical Sciences Emphasis),,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,"$13,426/Year",,,,,,Biomedical Sciences Emphasis,"The Bachelor of Science in Biology with an emphasis in Biomedical Sciences is designed for students who intend to pursue advanced study in biomedical sciences or enter medical, dental, or other health professional schools. This program provides a strong foundation in biological sciences with a specific focus on topics relevant to human health and disease. Students will gain in-depth knowledge in areas such as human anatomy and physiology, microbiology, immunology, and genetics. The curriculum is rigorous, preparing students for the competitive demands of graduate and professional programs in health-related fields. Through a combination of coursework, lab experiences, and opportunities for research, students will develop critical thinking, problem-solving, and laboratory skills essential for success in biomedical careers.",,https://programs.umkc.edu/,,8837.0,$419.80 (Missouri Resident),,,,4.0,2.0,64.36%,,,,,,,,,,"$13,426/Year",,,,,,,,,,,95.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,Up to full tuition and fees,89% of beginning students receive institutional scholarships or grants,Merit-based,,,,,,,
,Bachelor of Science in Biology (Biotechnology Emphasis),,,,,,Fall 2026,,"August 1, 2025","May 1, 2026",,,Not Required,True,,,,,,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,School of Science and Engineering,"$14,448/Year (Missouri Resident); $32,172/Year (Non-Resident)",,,,,,Biotechnology Emphasis,"Biology is the study of life, from single-celled organisms to complex ecosystems. You will study fundamental biological processes and develop critical thinking skills necessary for scientific inquiry. Our program is distinctive because of our dedication to student success through small class sizes, individualized attention, and experiential learning opportunities. You will gain hands-on experience in laboratory and field settings, and develop critical thinking skills necessary for success in a wide range of careers. Graduates will be able to: Synthesize information and apply the scientific method to biological questions, Communicate biological information effectively, Critically evaluate biological data and scientific literature, Demonstrate understanding of core biological concepts, Apply knowledge and skills to solve biological problems. Biotechnology is a rapidly growing field that uses living organisms and biological systems to create new products and technologies. The Biotechnology Emphasis provides students with a strong foundation in molecular biology, genetics, and biochemistry, as well as hands-on experience in cutting-edge biotechnological techniques. This emphasis is ideal for students interested in careers in pharmaceuticals, genetic engineering, bioinformatics, and other related fields.",,https://programs.umkc.edu/,,,$481.60 (Missouri Resident); $1072.40 (Non-Resident),,,,4.0,2.0,,,,,,,,,,,"$14,448/Year (Missouri Resident); $32,172/Year (Non-Resident)",,,,,,,,,,,95.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Automatic awards up to $5,000/year are available.",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Biology (Clinical Laboratory Science Emphasis),,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"To be automatically admitted to UMKC, you must meet one of the following criteria:
- 24 core credit score on the ACT (1160 SAT)
OR
- 2.5 core GPA

You must also complete the 17 core curriculum units required by the Missouri Department of Higher Education and Workforce Development:
- 4 units of English
- 4 units of math (Algebra I and higher)
- 3 units of science
- 3 units of social studies
- 1 unit of fine arts
- 2 units of foreign language",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Biological and Chemical Sciences,"$14,025/Year (Resident), $32,100/Year (Non-Resident)",,,,,,,,,https://research.com/advice/can-you-get-licensed-with-an-online-biology-degree-requirements-rules,,,"$467.50/credit hour (Resident), $1,070.00/credit hour (Non-Resident)",,True,,4.0,2.0,,,,,,,,,,,"$14,025/Year (Resident), $32,100/Year (Non-Resident)",,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Varies by award. Automatic awards for freshmen range from $1,000 to $4,500 per year. Other scholarships can cover the full cost of tuition and fees.",,"Merit-based, Need-based, Program-specific",,,,,,,
,Bachelor of Science in Biomedical Engineering,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"Admission to programs in the School of Science and Engineering (SCE) is a two-step process: admission to UMKC and admission to the specific SCE degree program. To be considered for admission to UMKC, applicants must meet the high school core curriculum requirements: Four units of English, Four units of mathematics (Algebra I or higher), Three units of science, Three units of social studies, One unit of fine arts, and Three units of foreign language or other electives. Students who meet UMKC admission requirements but are not eligible for direct admission to an SCE program will be admitted as an 'intended' major and will work with an advisor to complete prerequisite courses.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,"$12,027/Year (Resident)",,,,,,,"Biomedical engineering is an interdisciplinary field that applies engineering principles and design concepts to biology and medicine. It combines engineering expertise with medical needs to improve human health. It is one of the fastest-growing engineering disciplines. Students in the Bachelor of Science in Biomedical Engineering program develop an understanding of the structure and function of the human body and apply engineering principles to identify and solve problems related to healthcare. The Biomedical Engineering curriculum provides students with a broad exposure to engineering and biology fundamentals, preparing them to solve problems at the interface of engineering and medicine. The program provides the flexibility for students to focus on specific areas of biomedical engineering through technical electives. Career opportunities are plentiful, including medical device design, clinical engineering, research and development, pharmaceutical and biotechnology industries, and regulatory affairs.",,https://programs.umkc.edu/,"The Bachelor of Science in Biomedical Engineering program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",,$400.90 (Resident) / $1030.70 (Non-Resident) per credit hour,,True,,4.0,2.5,,,,,,,,,,,"$12,027/Year (Resident)",,,,,,,False,False,,,95.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"$1,500 - $7,500+",,"Merit-based, Need-based",,,,,,,
,Minor in Business Administration,,,,,,,,,,,,Not Required,False,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,"$13,494/Year (Missouri Resident)",,,,,,,"A minor in business administration is available for students in any academic unit other than the Bloch School. The minor provides students with a general business background to complement their major field of study. It is available to all non-Bloch students, regardless of their major. A minimum 2.0 GPA in minor coursework is required.",,https://programs.umkc.edu/,,,$421.70/credit hour (Missouri Resident),,,,4.0,2.25,,,,,,,,,,,"$13,494/Year (Missouri Resident)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,000 - $5,000 per year",,Merit-based,,,,,,,
,Bachelor of Business Administration in Analytics and Business Intelligence Emphasis,,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,"$14,916/Year (Missouri Resident)",,,,,,Analytics and Business Intelligence Emphasis,"Data analytics and business intelligence are emerging fields that focus on the discovery, interpretation and communication of meaningful patterns in data. The B.B.A. in Analytics and Business Intelligence provides students with the foundational skills to collect, prepare, analyze, interpret and present data for organizations to make better decisions. The curriculum is designed to equip students to apply quantitative methods to solve business problems and make data-driven decisions that generate a competitive advantage for organizations. Students will also gain expertise in data visualization, data storytelling, data mining and predictive modeling to extract actionable insights from large data sets.",,https://programs.umkc.edu/,All Bloch School programs are AACSB accredited.,,$497.20 (Missouri Resident),,,,4.0,2.25,,,,,,,,,,,"$16,123.70/Year (Missouri Resident)",,,,,,,,,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $5,000 per year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Business Administration in Entrepreneurship and Innovation Emphasis,,,,,,,,,,Not Required,Not Required,Not Required,True,"Initial university admission for prospective B.B.A. students follows the general freshman requirements found on the UMKC admissions website. UMKC is test optional. Applicants must meet one of the following criteria for full admission: a 2.75 or higher core GPA; a core GPA of 2.0-2.74 AND an ACT score of 21 or higher (or SAT ERW+M score of 1060 or higher); or meet requirements on a sliding scale combining core GPA and test scores. Applicants must also complete the Missouri college preparatory curriculum.

For full admission into the B.B.A. program after enrolling, students must meet the following requirements as stated in the university catalog: completion of at least 60 credit hours of coursework; a cumulative GPA of at least 2.5 on all college work; completion of all Bloch School Foundation courses; and a grade of C- or better in each Bloch School foundation and core course.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,"Missouri Resident: $13,182/year; Non-Resident: $31,329/year (based on 30 credit hours, tuition only)",,,,,,Entrepreneurship and Innovation Emphasis,"Entrepreneurship and Innovation: This emphasis prepares students to recognize and evaluate new venture opportunities, to create and launch new businesses, and to foster innovation within existing organizations. The coursework provides students with a strong foundation in entrepreneurship principles, including business model development, resource acquisition, intellectual property, and growth strategies.",,https://catalog.umkc.edu/colleges-schools/henry-w-bloch-management/undergraduate-programs/bachelor-of-business-administration/bachelor-of-business-administration.pdf,"The Henry W. Bloch School of Management is accredited by AACSB International, the Association to Advance Collegiate Schools of Business.",,"Missouri Resident: $439.40/credit hour; Non-Resident: $1,044.30/credit hour",,False,,4.0,2.25,,,,,,,,,,,"Missouri Resident: $13,182/year; Non-Resident: $31,329/year (based on 30 credit hours, tuition only)",,,,,,,False,False,,21.0,90.0,109.0,,,5.5,,,44.0,1060.0,61.0,,,,,,,,,,,"Awards available up to full tuition and fees, with other specific awards ranging from $3,000 to $5,000.",,"Automatic (merit-based), need-based, and departmental scholarships",,,,,,,
,Bachelor of Business Administration in Finance Emphasis,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"UMKC ensures a quality student body by admitting students who have at least a 2.0 GPA in the Core 17 high school curriculum required by the Missouri Department of Higher Education. These courses represent a minimum college-preparatory curriculum. Applicants who have a 2.5 core GPA or greater will be offered admission. Applicants who have between a 2.0 and 2.49 core GPA will be reviewed on an individual basis by the High School Review Committee and may be admitted, admitted with conditions or denied admission.",Not Required,,False,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Henry W. Bloch School of Management,"$13,212/Year (MO Resident)",,,,,,,,,https://research.com/rankings/business/most-affordable-business-kansas-city-mo,,,MO Resident: $440.40/credit hour,,False,,4.0,2.25,,,,,,,,,,,"$13,212/Year (MO Resident)",,,,,,,False,False,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"$1,000 - $3,000",,"Merit-based, Need-based, Leadership",,,,,,,
,Bachelor of Business Administration in Health Administration Emphasis,,,,,Bachelor of Business Administration,Fall 2026,,,,Not Required,Not Required,Not Required,True,"Students can be admitted directly to the Bloch School as freshmen or as transfer students.

Direct Freshman Admission

An ACT score of 24 or higher (or SAT equivalent)
A cumulative high school GPA of 3.25 or higher
A core high school GPA of 3.25 or higher

Admission by Application

Students who do not meet the direct-admit criteria but meet the general UMKC admission criteria will be admitted to UMKC as pre-business students in the College of Arts and Sciences.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,,,,,,,Health Administration Emphasis,"Health administration combines the business and management aspects of the healthcare field. Health care administrators plan, direct, and coordinate medical and health services. They might manage an entire facility, a specific clinical area or department, or a medical practice for a group of specialists. Health care administrators must adapt to changes in healthcare laws, regulations, and technology. They need strong communication and analytical skills to manage finances, human resources, facility operations, and patient services. UMKC’s BBA in Health Administration Emphasis provides a solid foundation for students interested in a leadership role in healthcare. This program will also prepare students for graduate studies in health administration.",,https://catalog.umkc.edu/colleges-schools/henry-w-bloch-management/undergraduate-programs/bachelor-of-business-administration/health-administration/,,,593.25,,False,,4.0,2.25,,,,,,,,,,,17797.5,,,,,,,True,True,,24.0,90.0,,,,5.5,,,44.0,1160.0,61.0,,,,,,,,,,,"Up to $6,000 per year",,"Merit-based, Competitive, Need-based",,,,,,,
,Bachelor of Business Administration in Human Resources Management & Leadership Emphasis,,,,,Bachelor's,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,"$16,228.30/Year (resident)",,,,,,Human Resources Management and Leadership Emphasis,The Bachelor of Business Administration (BBA) is a professional degree providing students with a broad knowledge of business administration and management theory. This program is offered as a degree completion program for students who have an associate's degree in business or general education coursework completed. The Human Resources Management & Leadership Emphasis explores the principles of effectively leading human capital for an organization.,,https://programs.umkc.edu/,AACSB International,,$510.70/credit hour (resident),,,,4.0,2.25,,,,,,,,,,,"$16,228.30/Year (resident)",,,,,,,,,,,90.0,112.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,Up to full tuition and fees,,"Merit-based, Departmental",,,,,,,
,Bachelor of Business Administration in Marketing Emphasis,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,,,,,,,Marketing Emphasis,"Marketing is all around us and plays a crucial role in the success of every organization. Businesses, non-profits, government agencies, universities, museums and hospitals – they all rely on marketing to deliver value to their target consumers and stakeholders. This program develops your understanding of marketing activities such as advertising, pricing, sales, market research, product development and distribution, and provides the expertise needed to launch your career in a variety of industries.
Our faculty members are active researchers and business professionals who bring their experience and knowledge into the classroom. You will learn to apply contemporary marketing theory and best practices as you develop critical analytical, problem-solving, and communication skills to solve real-world marketing challenges. Our graduates are in high demand and find success in diverse marketing roles, including brand management, digital marketing, sales management, social media marketing, marketing research, and professional consulting.",,https://programs.umkc.edu/undergraduate/henry-w-bloch-school-of-management/business-administration-marketing,Accredited by the Association to Advance Collegiate Schools of Business (AACSB) International for business programs.,,Missouri Resident: $531.40 per credit hour; Non-Resident: $1179.00 per credit hour,,,,4.0,2.25,,,,,,,,,,,,,,,,,,,,,,95.0,109.0,,,5.5,,,44.0,,61.0,,,,,,,,,,,"Up to $6,000 per year",,"Merit-based, leadership-based, talent-based",,,,,,,
,Bachelor of Business Administration in Nonprofit Management Emphasis,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"Students who wish to pursue the BBA degree must be admitted to the Bloch School.

Direct Freshman Admit
- 3.0 cumulative high school GPA, AND
- 24 ACT composite score, OR 1160 SAT composite score

Transfer Admit
- 2.5 cumulative college GPA, AND
- 24 credit hours of transferable college credit

Current UMKC Student Admit
- 2.5 UMKC GPA, AND
- 24 UMKC credit hours",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,,,,,,,Nonprofit Management Emphasis,"The Bachelor of Business Administration (BBA) with an emphasis in Nonprofit Management provides students with both a broad foundation in business skills and specific competencies in managing and leading nonprofit organizations. This program is designed to prepare students for leadership roles in various nonprofit sectors, including arts and culture, education, health and human services, environmental advocacy, and community development. Students will gain an understanding of the unique financial, legal, and operational challenges faced by nonprofits, along with strategies for effective fundraising, program evaluation, and strategic planning within a mission-driven context. The curriculum integrates theoretical knowledge with practical application through case studies, projects, and opportunities for experiential learning. Graduates will be equipped to contribute to social good through professionally managed and impactful nonprofit organizations.",,https://catalog.umkc.edu/colleges-schools/henry-w-bloch-management/undergraduate-programs/bachelor-of-business-administration/nonprofit/,,,,,False,,4.0,2.25,,,,,,,,,,,,,,,,,,True,True,,24.0,90.0,112.0,,,5.5,,,44.0,1160.0,61.0,,,,,,,,,,,,,"Merit-based, leadership, need-based, community service",,,,,,,
,Bachelor of Business Administration in Real Estate Emphasis,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"There are two paths for admission to the Bachelor of Business Administration (B.B.A.) program. 

1. Direct Admit from High School: High school students may be directly admitted by meeting the following requirements:
- Minimum 24 ACT (or SAT equivalent)
- Minimum 3.25 High School GPA

2. Current UMKC Student Admission: Students not directly admitted enter as pre-business majors. They may apply for admission to the B.B.A. program after satisfying these requirements:
- Minimum 2.50 cumulative UMKC GPA (with a minimum of 12 graded UMKC hours)
- Completion of the following courses: COMM-ST 110, ENGLISH 110, ENGLISH 225, MATH 110 or higher
- Minimum grade of C- or better in all Bloch School courses and all prerequisites.",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,Henry W. Bloch School of Management,,,,,,,Real Estate Emphasis,"The BBA degree in Real Estate is designed for students interested in careers in real estate development, investment, finance, brokerage, property management, urban planning, and related fields. The curriculum provides a strong foundation in business principles with specialized knowledge in real estate markets, valuation, law, finance, and investment. Students will develop critical thinking, analytical, and problem-solving skills essential for success in the dynamic real estate industry. Graduates are prepared for entry-level positions and for advanced studies in real estate or business.",,https://catalog.umkc.edu/colleges-schools/henry-w-bloch-management/undergraduate-programs/bachelor-of-business-administration/real-estate/real-estate.pdf,The Bloch School of Management is accredited by AACSB International – The Association to Advance Collegiate Schools of Business.,,,,False,,4.0,2.25,,,,,,,,,,,,,,,,,,False,False,,24.0,90.0,112.0,,,5.5,,,44.0,1160.0,61.0,,,,,,,,,,,"Awards range from $500 up to full tuition and fees, depending on the specific scholarship.",,Merit-based,,,,,,,
