Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Bachelor of Science in Health Promotion and Behavioral Science,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,,Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Public Health,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in History,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"UIC offers a holistic review process that considers high school performance (course selection, rigor, and grade point average), essays, and choice of major. ACT or SAT scores are not required for admission but will be reviewed if provided. Letters of recommendation from teachers, counselors, or extracurricular activity supervisors are also considered. [12]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,,"The study of history is the vital link to the past that makes it possible to understand the present and shape the future. The UIC Department of History provides the opportunity to explore a broad range of topics including the history of the United States, Europe, Latin America, East Asia, the Middle East, and Africa, as well as the history of science, technology, medicine, religion, and the environment.",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in History,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Sciences,,,,,,,,,Students from other disciplines who want to minor in history must complete 15 semester hours with at least 9 semester hours at the 200 level or above and at least three courses taken at UIC. No more than 3 hours of HIST 499 may count toward this requirement. [3],,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,Awards range from $400 to a full year's tuition. [13],,Merit-based and need-based scholarships are available. [13],FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Human Development and Learning,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Education,,,,,,,,"['Early Childhood', 'Family Studies', 'Learning Design & Technology', 'Youth Development']","The BA degree in Human Development and Learning, offered through the Department of Educational Psychology, provides students with strong grounding in research and theory concerning learning and development across the lifespan, and how to apply this knowledge to working with individuals from diverse backgrounds in a variety of formal and informal learning contexts and education environments. [2] The program will achieve these aims by providing students with coursework in five key areas: Human Development and Learning, Research, Domains of Development and Learning Across the Lifespan, and Diverse Populations and Learning Contexts. [2] The program includes a core curriculum that is supplemented with a focus area of coursework that you choose from a variety of fields based on your interests such as communities, social justice, early childhood, youth development and family studies. [2] The Human Development and Learning degree prepares students for careers working with individuals in a variety of settings including but not limited to early childhood centers, elder care centers, out-of-school programs, not-for-profit and community based organizations, higher education, industry, or adult education. [2]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$5,000 - $7,500",,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Fine Arts in Industrial Design,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,,"First-year students are required to submit the Common Application, while transfer students should use the UIC Application. All applicants must provide official transcripts and pay an application fee or submit a waiver. A personal statement and a program-specific essay are also required for the application to the College of Architecture, Design, and the Arts (CADA). [3]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"School of Design, College of Architecture, Design, and the Arts",,,,,,,,,"To earn a Bachelor of Design in Industrial Design degree from UIC, students need to complete university, college, and school degree requirements. The Industrial Design degree requirements are outlined below. Students should consult the College of Architecture, Design, and the Arts section for additional degree requirements and college academic policies.",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Industrial Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,,Not Required,,True,False,False,,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Information and Decision Sciences,,,,,Undergraduate,Fall 2026,,,,Optional,,Not Required,Required,"To earn a Bachelor of Science in Information and Decision Sciences degree from UIC, students need to complete university, college, and department degree requirements. [10] The university's holistic review process considers factors such as rigorous high school course selection, grade trends, and cumulative unweighted GPA. [4] While there is no minimum GPA, 75% of freshmen admitted in recent years had an unweighted high school GPA of 3.5 or higher. [4] Secondary factors include information shared in the application about personal strengths, talents, and experiences. [4]",Not Required,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Business Administration,,,,,,,,"['Management Information Systems', 'Business Analytics', 'Operations and Supply Chain Management']","Our Bachelor of Science in IDS prepares students for leadership in the information age. The degree is grounded in research-based curriculum and corporate-sponsored project courses that give students the proven experience firms are looking for. IDS majors explore the potential of new technology to alter business operations, analysis and strategy. Students leave our program ready to meet the growing demand for business technologists. [2] With an IDS degree, you'll have the skills and knowledge to: Design, implement, analyze, and manage information technology systems; Research emerging technologies; Design and update system's software and create applications tailored to an organization's needs; Plan and analyze surveys. [2]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,AACSB accredited Bachelor of Science in Information and Decision Sciences. [2],,,FALSE,True,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Information Technology,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Not Required,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,"12 semester hours are required, excluding prerequisite courses. Students who wish to minor in Information Technology (IT) must complete the following: at least 9 semester hours of Information Technology and Management (ITM) courses at the 300 or 400 level, and no more than 3 semester hours of an approved, non-ITM, technical course at the 300 or 400 level. All courses must be approved by a CS undergraduate advisor. Coursework must be completed with a grade of C or better in each course. No more than one course can be used from a student's major course requirements.",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Integrated Health Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply as a first-year student, applicants must complete the Common Application online, which includes UIC-specific questions and essays. A nonrefundable application fee or a fee waiver is required, along with official high school transcripts. [7] The admissions review is holistic, considering quantitative factors like GPA as well as essays, recommendations, and activities. [10]",Not Required,,True,True,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"['Behavioral Health', 'Health and Science']","The Bachelor of Science in Liberal Arts and Sciences, Major in Integrated Health Studies is a collaborative program of the College of Applied Health Sciences and the College of Liberal Arts and Sciences. [4] The program provides students the opportunity to explore the complexity of human health, from the level of the gene to society, by providing a diverse, interdisciplinary curriculum that includes core content spanning the life sciences, natural sciences, social sciences, and the humanities. [4] Students will graduate with a broad understanding of human structure and function in health and disease across the lifespan; a broad understanding of how human health and disease are impacted by culture, the environment, society, and personal behavior; and an appreciation for health issues that are unique to the urban environment and to the global society. [4] Upon completion of the bachelor's degree, graduates will be competitive for admission into professional and graduate health-related programs or entry into health-related careers. [4]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Integrated Health Studies (Behavioral Health),,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,,"To earn a Bachelor of Science in Liberal Arts and Sciences degree from UIC, students must complete university, college, and departmental degree requirements. Majors in Integrated Health Studies must complete either the Behavioral Health Concentration or the Health and Science Concentration. The major requires 38–52 semester hours, with no more than 22 hours at the 100 level and at least 6 semester hours at the 300 or 400 level. At least 19 hours of coursework for the major must be taken at UIC. [2, 5]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,Behavioral Health,"The Bachelor of Science in Liberal Arts and Sciences, Major in Integrated Health Studies (IHS) is an innovative collaboration of the research and educational expertise in the health sciences across multiple programs, departments, and colleges at the University of Illinois at Chicago. The primary goal of the degree program is to offer a diverse, interdisciplinary curriculum in which students learn to integrate knowledge from the life sciences, natural sciences, social sciences and humanities, and apply it to their understanding of human health, disease, and health care. Students graduating with the Major in Integrated Health Studies in either the Behavioral Health Concentration or the Health and Science Concentration will have a comprehensive understanding of how human health and disease are impacted by culture, social and economic forces, the environment, and personal behavior, as well as an appreciation for health issues that are unique to rural, urban, and global contexts. [1]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$500 (Emanuel Pollack Integrated Health Studies Awards), $1,000 (The Hirsch Family Award), $1,100 (Richard J. Massey Endowed Scholarship)",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Integrated Health Studies (Health and Science),,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To apply as a first-year student, you must complete the Common Application online, which includes specific questions and essays for UIC. Additionally, a nonrefundable application fee (or a fee waiver) and official high school transcripts are required. [2]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Applied Health Sciences and College of Liberal Arts and Sciences,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,"$1,000 for the Hirsch Family Award, $1,100 for the Richard J. Massey Endowed Scholarship",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Interdisciplinary Studies (College of Liberal Arts and Sciences),,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,False,,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in International Business,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"A 2.00/4.00 UIC and cumulative grade point average is required for the declaration of the minor and for all work completed for the minor. [2, 9] Only CBA (College of Business Administration) majors are eligible for the minor. [2, 9] A student must complete at least one-half of the coursework required for the minor field in residence at the University of Illinois Chicago. [9]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Business Administration,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in International Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"To be admitted to the university, all applicants must meet the admission requirements for the university and for the specific program of study.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Sciences,,,,,,,,"['World Markets and Development', 'Global Cultures and Societies', 'International Security and Governance']","The International Studies undergraduate minor provides students with the opportunity to pursue multidisciplinary study of international topics in a global context. Offerings are divided into three focal areas: World Markets and Development, Global Cultures and Societies, and International Security and Governance. [6] Students have the option of taking courses in only one focal area or taking courses among two or three of the areas. [6] The minor consists of 21 semester hours of coursework that must be international and comparative in overall content. [6]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Athletic, Career-Specific, Community Service, Creative and Artistic",FALSE,,,FALSE,FALSE,,,False
,Minor in Islamic Studies,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Not Required,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,"The Religious Studies program is dedicated to the cross-cultural and interdisciplinary study of religion, engaging a wide variety of materials and methods. The program is designed to provide students with a critical understanding of the historical and contemporary roles of religion in culture and society. In an increasingly interconnected and pluralistic world, this program provides a unique and essential perspective on our own and other cultures.",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Minor in Italian,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"Requirements for the Minor include ITAL 200, ITAL 201, ITAL 210, and nine additional semester hours in Italian and Italian American Studies courses at the 200 level or above. [6]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,Italian American Studies,"The UIC program in Italian is designed to develop students' proficiency in the Italian language as well as to promote global communication skills, critical thinking and problem solving, and engagement with the ideological realities of our interconnected and diverse society. [10] We offer Italian language and culture courses from the elementary (101-104) to the advanced level (200-300) and a wide range of Italian and Italian American culture courses, such as Dante's Divine Comedy, Italian and Italian American Cinema, or Literary and Cinematic Kitchens: Food in Italian Culture and Society. [10] Employers in the fields of business, law, communication, fashion, tourism (among others) seek for candidates who are proficient in one (or more!) foreign language and culture. [11] Our courses expose students to the most innovative critical, analytical, and theoretical approaches in Italian studies today, providing a solid foundation for advanced and postgraduate studies. [11]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Jewish Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply, first-year applicants must complete the Common Application online, which includes UIC-specific questions and essays. A nonrefundable application fee or a fee waiver is required. Applicants also need to submit official high school transcripts. [3]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,Judaism,"The Bachelor of Arts in Religious Studies provides students with a foundational understanding of the study of religion, including the history, texts, beliefs, and practices of various religious traditions. It equips students with the analytical tools to explore religion's role in culture, society, and history. While a specific description for the Judaism concentration is not available on the website, the program allows students to focus their studies on specific religious traditions, such as Judaism, through a selection of relevant courses.",,https://rels.uic.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Minor in Jewish Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"To declare a minor, students should consult the university's procedures for declaring a minor. The minor in Religious Studies with a concentration in Jewish Studies requires the completion of six Religious Studies courses (18 semester hours). At least three of these courses (nine semester hours) must be focused on Jewish Studies. [11]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Kinesiology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"To earn a Bachelor of Science in Kinesiology degree from UIC, students need to complete university, college, and department degree requirements. These include the University Writing Requirement (6 hours), General Education and Basic Sciences (35-36 hours), Required Major Courses/Kinesiology Core (53 hours), Experiential Learning (3 hours), and Electives (22-23 hours), for a total of 120 hours. [4]",Not Required,,True,False,,,,,,,,,,,,,,,,,,College of Applied Health Sciences,,,,,,,,,"The Bachelor of Science in Kinesiology program focuses on the study of human movement from the cellular level to the whole body. [14] Through courses in anatomy and physiology, assessment and programming, biomechanics, exercise physiology, exercise psychology and motor control, students explore all aspects of physical activity. [14] The program combines basic science learning with the practical application of scientific principles, preparing students for careers in various health-related fields like health and wellness coaching, personal training, and strength and conditioning. [13] Graduates have a strong foundation and the necessary prerequisites to pursue further education in fields such as athletic training, cardiac rehabilitation, dentistry, medicine, nursing, occupational therapy, and physical therapy. [13, 14]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,True,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Minor in Kinesiology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,Students are eligible to complete the minor area of study within Kinesiology if they meet the minimum GPA of 2.50/4.00 at the time of application and have completed BIOS 110 (preference given to students who have completed this course with a grade of C or higher). [7] Students must submit a request form online. [7] Students outside the College of Applied Health Sciences must also consult their home colleges about acceptability and applicability of Kinesiology course credit toward their degree. [7],Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Applied Health Sciences,,,,,,,,,"UIC's undergraduate minor in kinesiology is great preparation for a career in the health professions. [5] You'll learn the foundations of anatomy and physiology, and get comfortable using scientific literature. [5] Our minor is flexible, so you can focus your electives on what interests you and complements your major. [5] Elective topics include: Fitness assessment and programming, Sport and exercise injury management, Biomechanics of human movement, and Movement neuroscience and motor control. [5]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Latin,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"The University of Illinois at Chicago (UIC) does not offer a specific 'Bachelor of Arts in Latin' but provides a 'Bachelor of Arts in Classical Studies' with a Language Track, where students can concentrate on Latin. [19, 20, 21] To apply, prospective students must submit a first-year application through the Common App. This includes a personal essay, and applicants must self-report their high school courses and grades. The university has a test-optional policy regarding SAT/ACT scores. All applicants must meet the university's general admission requirements, as specific application details beyond course requirements are not listed on the program page.",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,,,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Latin American and Latino Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,"To apply for first-year admission to the University of Illinois Chicago (UIC), applicants must complete the Common Application online, which includes specific questions and essays for UIC. A $70 nonrefundable application fee or a fee waiver is required. Applicants must also submit official high school transcripts. [2] The submission of ACT or SAT scores is optional. [2, 3]",Not Required,,True,False,True,,,,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,"['Gender, Sexuality, and Feminism', 'Politics, History, and Society', 'Media, Culture, and the Arts', 'Borders, Migration, and Transnationalism']","The program in Latin American and Latino Studies seeks to provide students with an understanding of the history, cultures, and contemporary issues of Latin Americans and Latinos in the U.S. using interdisciplinary approaches. [7] Courses for the major and minor cover Mexico, the Caribbean, and Central and South America as well as urbanization and social and political processes among Latino groups in Chicago and throughout the United States. [7] Comparative and diverse developmental perspectives illuminate linkages among the countries and peoples of the Americas. [7] A major or minor in Latin American and Latino Studies can serve as a useful basis for careers in public service, business, professional, or academic life related to Latin America or U.S. Latinos. [7] Requirements are designed so that students acquire exposure to both Latin American and Latino studies, with a general background from introductory-level courses and a more specialized study at the advanced level. [7] Students can tailor the remaining requirements toward a more general curriculum by taking an equal number of courses in Latin American Studies and in Latino Studies or pursue an area of specialization by taking more of their remaining courses in one of the two areas. [7] Students may also choose to take courses in a particular disciplinary area of the humanities (history and cultural studies) or the social sciences (anthropology, political science, sociology) or a combination of these areas. [7] Students are strongly encouraged to take at least one course on Mexico. [7]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,"The University of Illinois Chicago is accredited by the Higher Learning Commission. [13, 14] This is an institutional accreditation that validates the quality of the university as a whole. [14] Specific programmatic accreditation for the Bachelor of Arts in Latin American and Latino Studies is not mentioned on the university's website.",,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Minor in Latin American and Latino Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Not Required,"The University of Illinois at Chicago (UIC) has a holistic review process for first-year applicants, which considers academic achievement (GPA, courses, class rank, standardized test scores), high school course availability, and recommendation letters. [1] While not explicitly stated as a general requirement for all applicants, some graduate programs may require a resume or statement of purpose. [29]",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,"The program in Latin American and Latino Studies seeks to provide students with an understanding of the history, cultures, and contemporary issues of Latin Americans and Latinos in the U.S. using interdisciplinary approaches. [10] Courses for the major and minor cover Mexico, the Caribbean, and Central and South America as well as urbanization and social and political processes among Latino groups in Chicago and throughout the United States. [10] Comparative and diverse developmental perspectives illuminate linkages among the countries and peoples of the Americas. [10] A major or minor in Latin American and Latino Studies can serve as a useful basis for careers in public service, business, professional, or academic life related to Latin America or U.S. Latinos. [10] Requirements are designed so that students acquire exposure to both Latin American and Latino studies, with a general background from introductory-level courses and a more specialized study at the advanced level. [10] Students can tailor the remaining requirements toward a more general curriculum by taking an equal number of courses in Latin American Studies and in Latino Studies or pursue an area of specialization by taking more of their remaining courses in one of the two areas. [10] Students may also choose to take courses in a particular disciplinary area of the humanities (history and cultural studies) or the social sciences (anthropology, political science, sociology) or a combination of these areas. [10] Students are strongly encouraged to take at least one course on Mexico. [10]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-Based, Need-Based, Athletic, Field of Study. [1, 2, 4, 5]",FALSE,,,FALSE,FALSE,,,False
,Minor in Law and Society,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,,"To declare the Minor in Law and Society, students must meet with a Social Science Advisor to fill out the 'change of major' form, which is also used to declare a minor. The Social Science Advisor will then approve the declaration. [4] The minor requires the completion of 18–19 credit hours. [3]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"Department of Criminology, Law, and Justice, College of Liberal Arts and Sciences",,,,,,,,,"The Minor in Law and Society offers an interdisciplinary study of the interaction of law and legal institutions and contemporary society. It is designed to provide an appreciation and recognition of the impact of law and legal institutions on society and the ways law is shaped by the values, behavior, and organization of social, economic, and political systems. [1]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,4,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Students can search for various scholarships based on academic achievement, financial need, and other criteria through the UIC SnAP portal. [14]",FALSE,,,FALSE,FALSE,,,False
,Liberal Arts and Sciences Undeclared,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To complete an application, all first-year applicants must: Complete the Common Application online, which includes UIC-specific questions and essays; submit a $70 nonrefundable application fee or have an eligible fee waiver; and send official high school transcripts. [6]",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Liberal Arts and Sciences,,,,,,,,,"Incoming students are admitted to Liberal Arts and Sciences (Undeclared). [2] Preprofessional educational goals are curricula designed for students who intend to pursue their undergraduate or graduate education at University of Illinois professional schools. Preprofessional educational goals are complementary to degree programs, and first year students interested in some programs are advised to apply to Liberal Arts and Sciences - Undeclared. [3, 7]",,https://catalog.uic.edu/ucat/degree-programs/degree-minors/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
