Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Information Systems,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,"To apply as a first-year student, you will need to submit either the Common Application or the Clarkson Application, an official high school transcript, one letter of recommendation (from a school counselor or a teacher in a core academic subject), and a personal essay. Clarkson is test-optional for most applicants.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,David D. Reh School of Business,"$60,290/Year",,,,,,,,,https://www.sps.nyu.edu/explore/degrees-and-programs/bs-in-information-systems-and-technology.html,,"over $30,000","$2,010",,True,,4.0,2.0,,,,,,,,,,,60290,,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,"$15,000 to $30,000 annually",99%,"Merit-based, Specialty",,,,,,,
,Bachelor of Science in Software Engineering,,,,,,,,,,Not Required,Required,Not Required,True,"To apply for admission as a first-year student, you will need to submit the following: A completed application for admission (we accept the Common Application or the Clarkson Application), Official high school transcript(s), One letter of recommendation from a school counselor or teacher. While not required for admission, we recommend that students have completed the following high school coursework: 4 years of English, 4 years of Math (including pre-calculus), 4 years of Science (including chemistry and physics), 3 years of Social Studies.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$61,234/Year",,,,,,,"Clarkson's rigorous bachelor's degree in software engineering provides you with the skills and knowledge to lead the design, development, testing and maintenance of complex software systems. You will gain a deep understanding of software design principles, programming languages, algorithms, data structures, and software project management. You'll learn how to develop scalable, reliable, and secure software applications, preparing you for a successful career in a rapidly evolving field. Graduates are ready to enter diverse fields like cloud computing, artificial intelligence, cybersecurity, game development, mobile application development, and software quality assurance.",,https://www.clarkson.edu/academics/majors-minors,"The Bachelor of Science in Software Engineering program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.","$44,950","$2,041/credit hour",,True,,4.0,2.0,,,,,,,,,,,"$61,234/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to $40,000 annually",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Science Studies,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"A completed Common Application or Clarkson Application, including the essay. An official high school transcript. All transcripts must be in English. One letter of recommendation from a school counselor or teacher. We will accept up to three.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$60,190/Year",,,,,,"History of Science, Technology & Medicine; Philosophy & Ethics of Science & Technology; Science & Technology Policy; Science Communication","The Science Studies major (BA) provides a broad understanding of the sciences combined with the social sciences and humanities. This major allows students to choose a concentration from four areas: History of Science, Technology & Medicine; Philosophy & Ethics of Science & Technology; Science & Technology Policy; or Science Communication. It is designed to prepare students for a variety of careers in business, communication, law, government, health sciences, science writing, policy, and research. It also provides excellent preparation for graduate study in a number of fields including the history, philosophy, or sociology of science, as well as law, public policy, medicine, and business.",,https://www.clarkson.edu/academics/majors-minors/science-studies,,,"$2,006",,False,,4.0,2.0,75%,,,,,,,,,,"$60,190/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$12,000 - $30,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Environmental Toxicology,,,,,,,,,,Not Required,Required,Not Required,True,"A completed Common Application or Clarkson Application, an official high school transcript, one letter of recommendation from your school counselor or a teacher, and a personal essay.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,230/Year",,,,,,,"Our Environmental Toxicology program takes a multidisciplinary approach to studying how chemical and physical agents in the environment affect living organisms, including humans. This program, one of a few like it in the country, provides a unique opportunity to learn from and conduct research with faculty across the sciences. You'll gain a solid foundation in chemistry and biology, and learn to apply these principles to the study of toxicology, environmental health, and risk assessment. Students in the environmental toxicology program develop an understanding of toxic substances in the environment, the chemical, biological and physical factors influencing their behavior, and their effects on humans and other organisms. You'll also learn to: Understand the fundamental principles of toxicology and environmental health science. Identify and characterize environmental toxicants and their sources. Evaluate the toxicological effects of environmental contaminants on biological systems. Apply scientific methods and critical thinking skills to address environmental toxicology problems. Communicate scientific information effectively to diverse audiences.",,https://www.clarkson.edu/academics/majors-minors,,"over $37,000","$1,873",,True,,4.0,2.0,76%,,,,,,,,,,"$61,230/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"up to $37,000 annually",,Merit-based,,,,,,,
,Bachelor of Arts in Liberal Arts and Humanities,,,,,,Fall 2026,,,,Optional,Optional,Not Required,True,"The following materials are required for a complete application: Common Application or Clarkson Application; Official High School Transcript; One Letter of Recommendation (from a school counselor or teacher). We do not require an essay or personal statement, but we recommend you submit one so we can get to know you better. Your activities, résumé and any extra recommendations are also optional. Clarkson University is test-optional. If you choose to submit your scores, you may have them sent to us directly from the testing agency or you may self-report them.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$58,390/Year",,,,,,,,,https://www.youtube.com/watch?v=TZmOoq7K60E,,"$43,010","$1,946/Credit",,False,,4.0,2.0,67.7%,,,,,,,,,,"$58,390/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to full tuition",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Political Science and Government,,,,,,Fall 2026,,,,,,,,,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,232/Year",,,,,,,,,https://polisci.ucsd.edu/undergrad/major-and-minor-requirements/index.html,,46432,"$2,041 per credit hour",,False,,4.0,2.0,68.8%,,,,,,,,,,"$61,232/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$20,000 - $35,000 per year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Communications,,,,,,,,,,,,Not Required,Optional,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,School of Arts & Sciences,"$61,314/Year",,,,,,,,,https://hass.rpi.edu/communication-and-media/communication-media-and-design,,"over $45,000","$2,044",,,,4.0,2.0,65%,,,,,,,,,,61314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,000 up to full tuition",99%,Merit-based,,,,,,,
,Bachelor of Science in Digital Communication and Media/Multimedia,,,,,,,,,,Not Required,Required,Not Required,True,"To apply for first-year admission, please submit the following: Application (Common Application or Clarkson Application), High School Transcript, One Letter of Recommendation. Clarkson is test-optional. This means you are not required to submit SAT or ACT scores to be considered for admission.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,61190,,,,,,"Communication and Culture, Digital Arts and Media","The Bachelor of Science in Digital Communication and Media/Multimedia, offered by Clarkson's Institute for a Sustainable Environment, prepares students for careers in the rapidly evolving fields of digital media, communication, and creative industries. This program provides a strong theoretical foundation in communication studies combined with hands-on experience in digital content creation, media production, and interactive design. Students will develop critical thinking skills, creativity, and technical proficiency essential for success in diverse roles such as content creators, digital marketers, multimedia specialists, web developers, user experience (UX) designers, and communication strategists.",,https://www.northcountrynow.com/news/clarkson-universitys-communication-degree-undergoes-name-change-0318875/,,,1972,,False,,4.0,2.0,,,,,,,,,,,61190,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"from $18,000 to full tuition annually",,Merit-based,,,,,,,
,Bachelor of Arts in History,,,,,Bachelor of Arts,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,280/Year",,,,,,"['Pre-Law', 'Teaching']","The Department of Humanities offers a Bachelor of Arts (BA) in History designed to provide students with a broad understanding of the past through the study of various societies, cultures, and events. This program emphasizes critical thinking, research skills, and effective communication. Students in the History program develop a strong foundation in historical methodologies and theory, preparing them for diverse career paths or further academic pursuits. Coursework covers a range of historical periods and geographical regions, allowing students to explore their interests while building a comprehensive historical perspective. Through seminar-style courses, research projects, and opportunities for internships, students gain practical experience and deepen their analytical abilities. The program fosters intellectual curiosity and encourages students to engage with complex historical questions. Graduates are well-prepared for careers in education, law, public service, archives, museums, journalism, and more. The flexible curriculum also makes it an excellent foundation for graduate studies in history, law, or related fields.",,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGWKyk_NXgbbDlvY51_ERPT8qkE41Aoe4GSITYOvdBlYljXtEs8LQM1TMPMdDcxNk5rCueNYGdnFSHhDyDnIlS_pzNgkc0Mc0hVzQRpwnKWsl7b,,35000,"$2,043/credit hour",,,,4.0,2.0,,,,,,,,,,,"$61,280/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 - $43,000 annually",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Psychology,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"To apply as a first-year student, you must submit a completed Common Application or Clarkson Application, an official high school transcript, at least one letter of recommendation from a school counselor or teacher, and a personal essay. Standardized test scores (SAT/ACT) are optional as Clarkson is a test-optional school. An application fee or fee waiver is also required.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,234/Year",,,,,,,"Our Bachelor of Science in Psychology program is STEM-focused, emphasizing critical thinking, research methods and quantitative skills. You will learn to analyze human behavior from multiple perspectives and develop the skills to apply psychological principles to solve real-world problems. Our interdisciplinary approach to the study of human behavior offers a broad and balanced curriculum, with particular strength in areas such as cognitive, developmental, social, abnormal and industrial-organizational psychology. The Psychology BS includes a required minor in data science and business. This unique combination will provide you with a comprehensive understanding of human behavior and a strong foundation in data analysis and business principles, making you highly marketable in a variety of fields. The psychology curriculum covers a wide array of topics, including social, cognitive, developmental, abnormal and industrial-organizational psychology. Courses emphasize research methods and data analysis, with opportunities for field experience and undergraduate research. This curriculum prepares you for a wide range of career paths or further graduate studies in psychology or related fields such as law, medicine or business.",,https://www.clarkson.edu/academics/majors-minors/psychology,,"over $47,000","$2,042 per credit hour",,False,,4.0,2.0,75%,,,,,,,,,,"$61,234/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$12,000 - $35,000 annually",,"Merit-Based, Need-Based, Specialty Scholarships",,,,,,,
,Bachelor of Science in Computational and Applied Mathematics,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$61,096/Year",,,,,,,"Apply modern mathematical and computational tools to solve real-world problems.
The undergraduate program in computational and applied mathematics is designed for students with strong quantitative skills who are interested in solving real-world problems using modern mathematical and computational tools. You'll gain a solid foundation in the core mathematical subjects of calculus, linear algebra and differential equations, as well as a strong background in computer programming. The curriculum also emphasizes the application of these tools to a variety of areas.
Our graduates are highly sought after by industry, especially in fields like finance, engineering and technology, where analytical thinking, problem-solving skills and mathematical modeling are essential. Our students also pursue graduate studies in applied mathematics, computational science, operations research, statistics and other related fields.
The undergraduate program in computational and applied mathematics is focused on providing students with a deep understanding of mathematical concepts and their applications, as well as the ability to use computational tools to analyze and solve complex problems. Students will learn how to:
*   Formulate mathematical models of real-world phenomena.
*   Analyze and solve these models using analytical and numerical methods.
*   Implement computational algorithms to simulate and analyze complex systems.
*   Interpret and communicate the results of their analyses effectively.
The curriculum covers a broad range of topics, including numerical analysis, optimization, differential equations, statistics, data science and machine learning. Students also have the opportunity to specialize in areas of interest through elective courses.",,https://www.clarkson.edu/academics/majors-minors,,,"$2,037",,,,4.0,2.0,68%,,,,,,,,,,"$61,096/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 - $40,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Computer Hardware Engineering,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,"A complete application for admission includes the following:
- A completed application — either the Clarkson Application or the Common Application.
- Official high school transcript. We will also accept an unofficial transcript for an admissions decision.
- One letter of recommendation from a school counselor or teacher.
- Personal essay or statement.
- List of senior year courses.
- Standardized test scores (optional). We accept both the SAT and the ACT, and we do not require the writing section for either test.
- For international applicants, proof of English proficiency is required.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,60290/Year,,,,,,,,,https://www.clarkson.edu/academics/majors-minors,,,2010,,True,,4.0,2.0,,,,,,,,,,,60290/Year,,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 to full tuition",,Merit-based,,,,,,,
,Bachelor of Arts in Economics,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$59,290/Year",,,,,,,"With a Bachelor of Arts (BA) in Economics from Clarkson University, you will explore the fascinating world of human behavior, resource allocation, and market dynamics. This program provides a strong foundation in economic theory, quantitative methods, and critical thinking, preparing you for a wide range of career opportunities in both the public and private sectors. In the BA in economics program, you will develop a deep understanding of economic principles, learn to analyze complex data, and hone your problem-solving abilities. You will gain expertise in areas such as Microeconomics and Macroeconomics, Econometrics and Statistical Analysis, Public Policy and International Trade, Financial Markets and Behavioral Economics.",,https://www.clarkson.edu/academics/majors-minors,,"$41,600","$1,976/Credit Hour",,,,4.0,2.0,,901-950,,,,,,,,,"$59,290/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 to $40,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Literature,,,,,,Fall 2026,,,,Required,Required,,,"General application requirements vary by level. 

For undergraduate first-year applicants, the required documents are: a completed Common Application or Clarkson Application, official high school transcript(s), and one letter of recommendation from a school counselor or teacher. Clarkson is test-optional for most undergraduate programs, so SAT/ACT scores are not required for admission for most applicants.

For graduate applicants, the required items are: an online application form, statement of purpose, resume or curriculum vitae (CV), letters of recommendation, and official transcripts. Official test scores (like GRE/GMAT) may be required depending on the specific program.",,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,"$58,390/Year",,,,,,Literature,,,https://www.wayup.com/guide/literature-major-right/,,,"$1,946/Credit Hour",,,,4.0,2.0,,801-850,,,,,,,,,"$58,390/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$15,000 to $45,000",,Merit-based,,,,,,,
,Bachelor of Arts in Social Science Research Methods,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"To apply as a first-year student, you will need to submit either the Common Application or the Clarkson Application. Required documents include your official high school transcript and one letter of recommendation. A personal essay is also required as part of the application. Clarkson has a test-optional admissions policy, so submitting standardized test scores (SAT or ACT) is optional.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$60,190/Year",,,,,,,,,https://www.clarkson.edu/academics/schools-institutes/arts-culture-and-technology-department,,"$52,827","$2,006/Credit Hour",,False,,4.0,2.0,75%,,,,,,,,,,"$60,190/Year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,"$20,000 to $47,000 annually",,Merit-based,,,,,,,
,Minor in Environmental Science,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,False,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Institute for a Sustainable Environment,"$59,570/Year",,,,,,,"Environmental science is an interdisciplinary field that examines the interactions between physical, chemical and biological components of the environment and the relationships between humans and their natural environment. The environmental science minor is designed to provide students with a fundamental understanding of environmental issues, and enhance their academic and professional credentials in preparation for careers or graduate study in fields where environmental literacy is an asset.",,https://www.clarkson.edu/academics/majors-minors,,43736,1986,,True,,4.0,2.0,77%,851-900,,,,,,,,,"$59,570/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $25,000",,Merit-based,,,,,,,
