Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Application to the Office of Graduate Admissions (online application, application fee, transcripts, etc.). Master's degree in Special Education or a related field. If related field, candidate must provide evidence of coursework/experience in special education commensurate with initial teaching licensure requirements. Minimum 3.000 undergraduate GPA on a 4.000-point scale. Official transcripts from all colleges and universities attended. English language proficiency (international students only). Statement of purpose: a two-page maximum essay describing your career goals, how the Ed.S. program will help you achieve those goals and what you feel you will contribute to the program. Three letters of recommendation from individuals who can speak to the applicant’s academic and/or professional abilities. Current resume or vita. GRE scores are optional. TOEFL/IELTS scores for applicants for whom English is not their native language.",,True,True,True,False,False,False,,,program,Education Specialist in Special Education,https://catalog.kent.edu/programs/
Required,Required,"Official transcript(s). Master’s degree in special education or a related field (e.g., educational psychology, early childhood education, educational studies, curriculum and instruction, speech-language pathology, social work) with a minimum 3.000 GPA. Two letters of recommendation. Resume or curriculum vitae. Goal statement that addresses the applicant’s academic and professional experiences, reasons for pursuing a Ph.D. in Special Education at Kent State University and future goals related to the field of special education. Academic writing sample (e.g., master’s thesis, research paper, publication). GRE general test scores. Interview with Special Education faculty. For international applicants, a minimum 79 TOEFL iBT score or equivalent is required. For more information on institutional requirements for English language proficiency, visit the international admission page.",Required,False,False,,False,False,False,,,program,Doctor of Philosophy in Special Education,https://catalog.kent.edu/programs/
,,,,True,False,,False,False,False,,,program,Master of Education in Educational Psychology,https://www.youtube.com/watch?v=921qPmp-Kas
Required,Required,"Applicants for the Doctor of Education (Ed.D.) degree in Interprofessional Leadership must have completed a master's degree from an accredited institution and submit the following to the Office of Graduate Admissions:
*   Official transcripts of all undergraduate and graduate coursework
*   Two letters of recommendation from individuals knowledgeable of the applicant's academic and professional abilities.
*   Statement of purpose addressing the applicant's educational and professional goals and how the Ed.D. program aligns with those goals.
*   Curriculum Vitae (CV) or professional resume highlighting educational background, professional experience, research activities, publications, presentations, and any other relevant accomplishments.
*   Graduate Record Examination (GRE) scores are not required for admission to this program.",Not Required,True,False,True,False,False,False,,,program,Doctor of Education (Ed.D.),https://catalog.kent.edu/colleges/eh/fla/interprofessional-leadership-edd/
Required,Required,"Admission to the D.N.P. program is based on a careful review of academic record, professional experience, goals and recommendations. In addition to the general graduate admission requirements, applicants must meet the following program requirements:
- Master's degree with a major in nursing from an accredited college or university.
- Minimum 3.000 undergraduate GPA on a 4.000-point scale.
- Current, unencumbered registered nurse (RN) license in Ohio or the state in which clinical experiences will be completed.
- Completion of a statistics course with a minimum C grade within five years prior to admission. An applicant who has not completed a statistics course or does not meet the five-year requirement must take a statistics course prior to or concurrently with the first clinical course.
- Graduate-level advanced pathophysiology, advanced pharmacology and advanced health assessment courses from an accredited college or university. Students who have not completed these courses prior to admission may take them at Kent State University prior to or concurrently with the first D.N.P. clinical course.
- Statement of Purpose that describes why the applicant is seeking a D.N.P. degree, career goals and experience in leadership, evidence-based practice and quality improvement.
- Curriculum Vitae or Resume.
- Three letters of recommendation from individuals who can address the applicant's academic and leadership abilities.
- Interview with a faculty member, if requested.
- English language proficiency requirements for international students.",Not Required,True,False,True,False,False,False,,,program,Doctor of Nursing Practice (D.N.P.),https://catalog.kent.edu/programs/
Not Required,Required,"To be considered for admission to the College of Podiatric Medicine, applicants must meet the following minimum requirements:
*   A baccalaureate degree from an accredited college or university prior to matriculation.
*   Completion of all prerequisite courses with a grade of ""C"" or better.
*   Minimum GPA of 2.75 on a 4.0 scale (both cumulative and science) is preferred. The average GPA of admitted students is 3.29.
*   Successful completion of the Medical College Admission Test (MCAT) within three years of matriculation.

Additional Admission Requirements:
A completed Application for Admission to the College of Podiatric Medicine (CPM).
A personal statement.
Official Transcripts from all colleges and universities attended.
Official MCAT Scores.
Three letters of recommendation (1 from a pre-professional committee or academic advisor, 1 from a science faculty member, and 1 from a practicing DPM or healthcare professional).
Completion of the following pre-requisite courses with a grade of ""C"" or better within the last seven years:
    Biology (with lab) 8 semester hours / 12 quarter hours
    General Chemistry (with lab) 8 semester hours / 12 quarter hours
    Organic Chemistry (with lab) 8 semester hours / 12 quarter hours (4 hours can be Biochemistry)
    Physics (with lab) 8 semester hours / 12 quarter hours
    English/Communication/Humanities 6 semester hours / 9 quarter hours
    Social Sciences 6 semester hours / 9 quarter hours
A baccalaureate degree from an accredited college or university prior to matriculation.
A successful interview with the Admissions Committee.",Not Required,False,False,True,True,False,False,,,program,Doctor of Podiatric Medicine (D.P.M.),https://www.bio.txst.edu/prehealthadvising/professionalprograms/podiatric.html
Required,Required,"Admission to the Ph.D. in Accounting program is highly competitive. Applicants are evaluated based on their academic record, professional experience, GMAT or GRE scores, statement of purpose, letters of recommendation and research interests. While a master’s degree in accounting or an MBA with an accounting concentration is common, it is not required for admission.",,False,False,,False,False,False,,,program,Doctor of Philosophy in Accounting,https://catalog.kent.edu/programs/
Required,Required,"Admission to the Ph.D. program in Finance is highly competitive. Successful applicants generally have an excellent academic record, demonstrated strong analytical and quantitative skills, and a genuine interest in conducting research. Required application materials are: Official Transcripts from all previously attended colleges and universities. Official Graduate Record Exam (GRE) or Graduate Management Admission Test (GMAT) scores are required for all applicants. Three letters of recommendation from faculty or others qualified to evaluate the applicant’s academic and research potential are required. A statement of goals (approximately 500-1,000 words) describing the applicant’s academic background, research interests, and career objectives. A current resume or curriculum vitae (CV) detailing academic history, work experience, research experience, publications, and any relevant awards or honors. For international applicants, official TOEFL, IELTS, or PTE Academic scores may be required.",,False,False,True,True,False,False,,,program,Doctor of Philosophy in Finance,https://www.kent.edu/business/phd/finance
Required,Required,"A completed application includes: Application fee, Official transcripts from all universities attended, GMAT or GRE scores (highly recommended), Resume or curriculum vitae, Statement of purpose, Three letters of recommendation. Qualified applicants will possess a master's degree (preferred) or a bachelor's degree in business or related field and have a demonstrated interest in academic research. In some cases, a bachelor's degree and strong background will be sufficient for direct admission to the Ph.D. program. The Ph.D. Committee will consider applicants from a variety of backgrounds and will evaluate the total profile of each applicant, including relevant work experience and prior academic performance.",Not Required,True,True,True,False,False,False,,,program,Doctor of Philosophy in Marketing,https://www.kent.edu/business/phd/marketing
Required,Required,"A bachelor’s degree from an accredited college or university. Minimum 2.750 undergraduate GPA overall and 3.000 GPA in Economics courses. Official transcripts. English language proficiency, if applicable. Two letters of recommendation. Statement of purpose. Resume or curriculum vitae. Official GRE scores from within the last five years. There is no minimum score required, but applicants whose quantitative scores are lower than the 50th percentile are encouraged to indicate in their statement of purpose or application materials how they plan to prepare for graduate-level economics coursework.",Not Required,False,False,,False,False,False,,,program,Master of Arts in Economics,https://catalog.kent.edu/programs/
Required,Required,"Applicants must apply to the Master of Science in Business Analytics program through the Kent State University Graduate Admissions office. Applicants must have a minimum 2.750 undergraduate GPA on a 4.000-point scale for unconditional admission. International applicants must provide proof of English language proficiency. Applications must include a current resume. An essay (statement of purpose) explaining the applicant's academic and professional goals, interest in the program and intended area of research. Official transcripts of all undergraduate and graduate coursework. Three letters of recommendation are required for all applicants. Official GRE/GMAT scores are recommended, but not required.",,True,True,,True,False,False,,,program,Master of Science in Business Analytics,https://catalog.kent.edu/programs/
Required,Required,"Application Checklist:
Online Application
Application Fee ($45 domestic, $70 international)
Official Transcripts
Resume required
Statement of Purpose required
Letters of Recommendation - Two letters of recommendation
GMAT/GRE - The GMAT/GRE is currently waived for all applicants. In some instances, it may be requested for international applicants who do not meet the minimum GPA requirement.
English Language Proficiency for international applicants (TOEFL, IELTS, PTE, or Duolingo)",,True,False,,False,False,False,,,program,Master of Business Administration (M.B.A.),https://www.kent.edu/business/mba-ft
Required,Required,"All applicants must meet the university admission requirements as well as the following program admission requirements: A master's degree from an accredited institution. Strong preference is given to applicants with a master's degree in a leadership-related area (e.g., organizational leadership, human resource management, public administration, business administration, higher education administration, educational leadership, etc.). A minimum 3.000 GPA in master's degree coursework. Submission of all official transcripts. Current professional resume or curriculum vitae. Statement of purpose outlining academic and professional goals relevant to the Ph.D. in Organizational Leadership program. Three letters of recommendation from individuals knowledgeable of the applicant's academic and professional abilities relevant to a Ph.D. program. GRE scores (verbal, quantitative and analytical writing) taken within the last five years. An on-campus interview (by invitation only).",,False,False,,False,False,False,,,program,Doctor of Philosophy in Organizational Leadership,https://www.educations.com/institutions/kent-state-university/educational-leadership-k-12-phd
Required,Required,A bachelor's degree from an accredited institution. A minimum cumulative undergraduate GPA of 3.0 on a 4.0 point scale for unconditional admission. Applicants with an undergraduate GPA between 2.5 and 2.99 may be considered for conditional admission. Applicants whose native language is not English are required to demonstrate English language proficiency. Official transcripts from all colleges and universities attended. Two letters of recommendation are required from individuals who can attest to the applicant's academic and/or professional potential.,Not Required,True,False,,True,False,False,,,program,Master of Library and Information Science (M.L.I.S.),https://www.kent.edu/iSchool/library-information-science
,,,,False,False,,False,False,False,,,program,Master of Public Health (M.P.H.),https://publichealth.jhu.edu/academics/mph
Required,Required,"Admission to the Ph.D. in Nursing program is competitive. Enrollment occurs once a year for the fall semester. Applicants must meet general requirements for admission to the College of Nursing and the Graduate School, as well as specific requirements for the Ph.D. in Nursing program. All applicants must submit official transcripts from all colleges and universities attended. All applicants must meet the following criteria: Baccalaureate and master’s degrees from an accredited college or university. A master’s degree in nursing is preferred but applicants with a master’s degree in a related field who hold a baccalaureate degree in nursing and current, unencumbered RN licensure will be considered on an individual basis. Minimum 3.0 GPA for undergraduate work and a minimum 3.5 GPA for master’s work. Applicants with a cumulative master’s GPA below 3.5 may be considered on an individual basis for conditional admission. Current, unencumbered RN licensure in at least one state in the United States. Evidence of scholarly writing (e.g., published article, master’s thesis, major course paper). Curriculum vitae (CV). Statement of purpose, including short and long-term professional goals and how the Ph.D. program will help in achieving these goals. Three professional letters of recommendation. Interview with Ph.D. Program Director and faculty. For international applicants, a TOEFL score of 550 PBT (paper-based test) or 79 IBT (internet-based test) or an IELTS score of 6.0 is required. Graduate Record Examination (GRE) is not required for admission.",Required,True,False,,False,False,False,,,program,Doctor of Philosophy in Nursing,https://www.ohioleaguefornursing.org/page/KentStateUnivPhD
Required,Required,Applicants must have a bachelor's or master's degree from an accredited institution in chemistry or a closely related field. Minimum 3.000 cumulative GPA. Official transcripts. Official GRE scores. Three letters of recommendation. A statement of purpose. Resume or curriculum vitae. International applicants are required to have a minimum English language proficiency score.,,False,False,True,True,False,False,,,program,Doctor of Philosophy in Chemistry,https://catalog.kent.edu/programs/
,Required,"Admission to the Doctor of Philosophy degree program in Physics is contingent upon a review of the applicant's prior academic record and the recommendation of the faculty of the Department of Physics. GRE General Test scores are required. The department code is 6377. International applicants must provide evidence of English language proficiency by submitting a TOEFL, IELTS or PTE Academic score. Applicants are admitted into the program only if the department can provide adequate faculty supervision in the applicant’s area of interest and if the department can provide financial support. In addition to applying for admission to the Doctor of Philosophy in Physics program, applicants must also submit the following directly to the Department of Physics: (1) a statement of purpose for seeking the Ph.D. in Physics, (2) two or three letters of recommendation and (3) a list of physics courses taken and textbooks used.",,False,False,True,True,False,False,,,program,Doctor of Philosophy in Physics,https://catalog.kent.edu/programs/
Required,Required,"Official transcripts from all universities and colleges attended. An earned master's degree from an accredited institution in public health or a health-related field. Minimum 3.000 undergraduate GPA. Minimum 3.500 graduate GPA. A curriculum vitae (CV). A goal statement (maximum three pages) describing applicant's educational and career goals, including how the Ph.D. in Public Health degree aligns with the goals. Three letters of recommendation from individuals who can assess applicant's academic abilities, research potential and professional and personal qualities pertinent to success in a doctoral program. Official GRE scores (verbal, quantitative and analytical writing) sent directly from Educational Testing Service (ETS). The GRE General Test requirement may be waived for applicants who hold a terminal master's or doctoral degree (e.g., JD, MBA, MD, MS, Pharm.D.) or an earned master’s degree in Public Health (MPH) from an accredited institution with a minimum GPA of 3.500. Applicants must still submit official GRE scores if the GPA for their master’s degree is below 3.500. International applicants must have a minimum 83 TOEFL iBT (or equivalent).",Not Required,False,True,True,False,False,False,,,program,Doctor of Philosophy in Public Health,https://catalog.kent.edu/programs/
Required,Required,"Applicants for the Ph.D. program in Sociology must have a master’s degree in Sociology or a related field (e.g., Demography, Criminology, Social Work, or Public Health) or equivalent from an accredited college or university. Exceptions to this requirement will be considered by the graduate coordinator on a case-by-case basis. Applicants must have a minimum 3.000 GPA on a 4.000 scale in their master’s coursework. All applicants are required to submit the following materials: Official transcripts, Three letters of recommendation, A curriculum vitae (CV) or resume, A statement of purpose (approximately 1,000 words in length) describing academic background, research interests, career goals and the reasons for pursuing a Ph.D. in Sociology at Kent State University, A writing sample (an article, thesis chapter or research paper written in English, preferably on a sociological topic, up to 30 pages in length), International applicants must provide proof of English language proficiency. The GRE General Test is not required for admission.",Required,True,False,False,False,False,False,,,program,Doctor of Philosophy in Sociology,https://catalog.kent.edu/colleges/as/socr/sociology-phd/
Required,Required,"Admission to all graduate programs in the Hugh A. Glauser School of Music requires a minimum 2.750 undergraduate GPA (on a 4.000 point scale) in the last 60 semester hours of undergraduate coursework, in addition to the following items: Completed online application and application fee. Official transcripts. Letters of Recommendation (3 required). Statement of Purpose. Resume or Curriculum Vitae (CV). Portfolio (for concentration in Composition).",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Music Composition,https://www.kent.edu/music/degree-programs
,Required,Applicants must meet the requirements of the Office of Admissions and the School of Art. Additional requirements include: A master’s application. Official transcripts of all college-level work (undergraduate and graduate). Minimum 2.750 undergraduate GPA overall and in the major. Portfolio of 15-20 images. Instructions for submitting the portfolio are provided by the School of Art. Three letters of recommendation. A statement of purpose. Official GRE scores are not required for admission to the M.A. in Studio Art program. International applicants must meet the English language proficiency requirement.,,True,False,,False,False,False,,,program,Master of Arts in Studio Art,https://catalog.kent.edu/programs/
Required,Required,"Applicants for the Master of Science in Knowledge Management program must submit an online graduate application, official transcripts, a statement of purpose, three letters of recommendation, and a resume/CV. A minimum 2.750 undergraduate GPA overall or 3.000 GPA in the last two years of undergraduate work is required. The GRE is not required. International applicants must also meet Kent State University's English language proficiency requirement.",Not Required,True,True,True,True,False,False,,,program,Master of Science in Knowledge Management,https://sikm.groups.io/probe?r=https%3A%2F%2Fsikm.groups.io%2Fg%2Fmain%2Fmessage%2F10442
Required,Required,"Admission Requirements:
Application to the M.S.N. program is competitive and meeting minimum criteria does not guarantee admission.

To be considered for admission into the M.S.N. program, applicants must meet the following requirements:
*   B.S.N. from an accredited program (ACEN, CCNE, CNEA).
*   Minimum cumulative undergraduate GPA of 3.0 on a 4.0 scale.
*   Current, unrestricted RN license to practice in Ohio (or eligibility to obtain a license).
*   Evidence of successful completion of a 3-credit undergraduate statistics course. If an applicant has not completed a 3-credit undergraduate statistics course, they may be provisionally admitted if they enroll in an acceptable statistics course during their first semester of graduate study.
*   Evidence of successful completion of a 3-credit undergraduate health assessment course.
*   One year of clinical experience as a registered nurse for those applying to the Acute Care Nurse Practitioner, Primary Care Nurse Practitioner, Psychiatric Mental Health Nurse Practitioner, and Nurse Educator concentrations. Clinical experience requirements for other concentrations vary by concentration.
*   Demonstrate ability to communicate in English if English is not the applicant's native language. See Kent State University's English Language Proficiency Requirements for Graduate Admissions.

Application Requirements:
Applicants must submit the following through the online application system:
*   Official Transcripts
*   Current unencumbered Ohio RN License
*   Curriculum Vitae or Resume
*   Statement of Purpose
*   Three Professional Letters of Recommendation
*   English Language Proficiency Scores (if applicable)
*   Application Fee ($45 domestic / $70 international)",Not Required,True,False,True,False,False,False,,,program,Master of Science in Nursing (M.S.N.),https://www.ohioleaguefornursing.org/page/KentStateUnivMSN
