Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,"Educational Technology for Learning (M.S.Ed. in, Online Collaborative)",,,,,Graduate,"Fall, Spring, Summer",,,Fall semester: August 1. Spring semester: January 1. Summer 1 semester: May 1. Summer 2 semester: June 15. [1],Optional,Required,Optional,REQUIRED,"To be accepted to this program, you must have a bachelor's degree and a 3.0 GPA or above on a 4.0 scale. [2] The completed online application includes official transcripts, a personal statement, and two letters of recommendation. [2]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,School of Education,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,$350 in state | $490 out of state. [14],,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112,,,6.5,,,53.0,,79,,,,,,,,,,,,,,,,,,,,
,Elementary Education (Doctoral),,,,,Doctoral,,,,,,,GRE,REQUIRED,"Graduate admissions at Indiana University are decentralized, with specific application requirements determined by individual programs and schools. [4] Common components of an application package may include a personal statement, letters of recommendation, and entrance exam scores, though not all programs require all of these elements. [8] For example, the O'Neill School of Public and Environmental Affairs requires a personal statement and a resume or CV. [1] The School of Education's requirements vary by program, with some mandating GRE scores. [2] Applicants are consistently advised to consult the website of their specific program of interest for detailed application requirements. [5, 8]",,,True,True,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,Engineering (Doctoral),,,,,Doctoral,Fall,,,,Required,Required,Optional,REQUIRED,"Applicants must submit an online application which includes a Statement of Purpose (approximately 500 words concerning academic goals and research interests), a Resume/CV, and three letters of recommendation. Scanned copies of academic records are also required. For non-native English speakers, TOEFL, IELTS, or Duolingo scores must be submitted. [13, 10]",Not Required,,False,True,False,False,False,False,,True,,,,False,True,False,False,False,,,,"Luddy School of Informatics, Computing, and Engineering",,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,We strive to provide financial support to all Ph.D. students during their academic careers. [6],,,,,,,
,English (PhD),,,,,Doctoral,,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,English (Master's Degree Program),,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['genre (the novel, poetry, drama)', 'a period (such as the Middle Ages or 19th Century)', 'a specialty (such as postcolonial studies, American literature and culture, feminist theory, or composition, rhetoric and literacy)']","With this Master's degree, you focus on a particular concentration—a genre, a period, or a specialty. This degree requires a minimum of 30 credit hours, including one 700-level seminar. [10] You select at least three courses in a single area of concentration, such as a genre (the novel, poetry, drama), a period (such as the Middle Ages or 19th Century), or a specialty (such as postcolonial studies, American literature and culture, feminist theory, or composition, rhetoric and literacy). [10] Up to eight credit hours in graduate courses outside the department may be counted toward the degree, with the prior approval of the Director of Graduate Studies. [10]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,English Language Studies (Master's),,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental Science (Doctoral),,,,,Doctoral,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,"O'Neill's Ph.D. in Environmental Science Program provides skills and training in the basic and applied sciences to solve contemporary environmental problems. You'll research and learn how to communicate solutions to policy makers, natural resource managers, and the general public. Through our interdisciplinary program, you'll benefit from collaborative research among scientists from various natural and social science disciplines. As a student in our Ph.D. in Environmental Science Program, you'll: Acquire substantial knowledge in a primary environmental science concentration; Develop breadth in related environmental science fields; Become proficient in advanced research methods and develop expertise in a chosen dissertation topic; Develop expertise in a chosen research topic, composing a dissertation of original research with careful and thoughtful analysis and interpretation of the findings.",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Evidence-Based Practices in Educational Psychology (M.S.Ed. in, Online)",,,,,Graduate,Spring,,,Dec 1,Optional,Required,Not Required,REQUIRED,"To be accepted to this program, you must have: A bachelor's degree from an accredited institution (minimum accumulative GPA 2.75 out of 4.00); Completed online application that includes: Personal statement; Resume (required from international students only); Three letters of recommendation; Minimum 79 TOEFL score or minimum 6.5 IELTS score or minimum 115 Duolingo score (international students only). [1, 2]",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,null,,,,,,,"As an M.S.Ed. student in Evidence-Based Practices in Educational Psychology, you'll examine recent and ongoing educational trends to better your own teaching capabilities. [3] By bridging educational psychology, program evaluation, educational leadership, and implementation science, this M.S.Ed. program can help you better understand and implement current best practices. [3] You'll graduate with an Indiana University degree respected by employers worldwide—and you can work on yours anytime and anywhere. [3] Plus, you'll enjoy personalized support services throughout your academic journey. [3]",,https://graduate.indiana.edu/degrees-programs/degrees.html,A bachelor's degree from an accredited institution (minimum accumulative GPA 2.75 out of 4.00) [is required for admission].,,,,False,,4,2.75,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,Finance (MS),,,,,Graduate,,,,,Required,Required,,,"Applicants to the Kelley MS in Finance program will submit transcripts from their undergraduate institution, a resume, a personal statement, two letters of recommendation, and in some cases, a score from either the GMAT or GRE standardized test. [1] Applicants from non-US institutions must also submit scores from the TOEFL or IELTS exam. [1] After the Admissions Committee reviews these materials, they will invite competitive applicants to interview with us, either in person or remotely. [1] We'll consider your: Academic record, Resume, Personal statement, Letters of recommendation, GMAT/GRE scores, TOEFL Score or IELTS Score, and Interviews. [1]",Not Required,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Foreign Languages (Doctoral),,,,,Doctoral,Fall,,,,,,,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Arts and Sciences,,,,,,,,"['Ph.D. in French & Francophone Studies', 'Ph.D. in Italian Studies']","The Department of French and Italian at Indiana University offers doctoral programs for students in French, Italian, or both. The Ph.D. in French & Francophone Studies provides students with rigorous training in literary criticism and theory, literary and political history, and the study of French and Francophone literatures and cultures from the medieval period to contemporary times. Faculty expertise includes literature and philosophy, cognitive studies, the digital humanities, Francophone and Global studies, Feminist and Gender studies, and film studies. The Ph.D. in Italian Studies offers robust training in literary criticism, literary history, and critical theory. The program has particular strengths in medieval and Renaissance studies, 19th- and 20th-century literature and culture, film and media studies, and intellectual history.",,https://frit.indiana.edu/graduate/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.5,,,53.0,,80,,,,,,,,,,,,,"Fellowships, Associate Instructorships",,,,,,,
,Geographic Information Systems (Certificate),,,,,Graduate-Certificate,,,,,,,Optional,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,112,,,6.5,,,54.0,,79,,,,,,,,,,,,,,,,,,,,
,Geospatial Intelligence (Certificate),,,,,Graduate-Certificate,,,,,,,,REQUIRED,,,,False,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,112,,,6.5,,,54.0,,79,,,,,,,,,,,,,,,,,,,,
,Global Studies (Doctoral),,,,,Doctoral,Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamilton Lugar School of Global and International Studies,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foreign Language and Area Studies (FLAS) fellowships carry generous stipends and tuition benefits. [30, 33]",,Foreign Language and Area Studies (FLAS) fellowships,,,,,,,
,Health Administration (Master),,,,,Graduate,Fall,,Application reviews begin the first week of October.,May 31,Required,Required,,,"All applicants to the Master of Health Administration must have a bachelor's degree from an accredited university or college, show evidence of satisfactory preparation in math and computer skills, and have an acceptable academic record. [2] Applicants should submit only one application for the program format they wish to pursue: in-person via SOPHAS or HAMPCAS, or 100% online via IU Online. [2] Both formats offer the same curriculum and faculty, and the admission criteria is identical for both the in-person and the 100% online degree. [2]",Not Required,,True,False,,,,,,,,,,,,,,,,,,Richard M. Fairbanks School of Public Health,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"$593.50 In-person and online (Indiana residents), $1,440.00 In-person (out of state residents), $639.54 Online (out of state residents)",,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Ken and Cindy Stella Scholarship: $10,000 per year for two years, Eskenazi Health Scholars program: $20,000 for the calendar year, Paul Lang Scholarships: $2,000 each for up to three students",,Merit-based,,,,,,,
,Health Professions (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Healthcare Management (M.Sc.),,,,,Graduate,,,,,Required,Required,,REQUIRED,"To be accepted to this program, you must have a bachelor's degree. Applications require: $70 application fee; Three references; Unofficial transcripts; Resume or CV; Personal Statement. Discuss what leading for the greater good means to you. Describe your passion, and how an O'Neill degree will help you to make your passion actionable.",Not Required,,True,False,False,False,False,False,,,False,False,False,,,,False,False,,,,,,,,,,,,,"The online Master of Science in Healthcare Management (MSHM) program at Indiana University is a prestigious and demanding 36-credit-hour degree experience offered by the Kelley School of Business (KSB) and the Paul H. O'Neill School of Public and Environmental Affairs (O'Neill). Both schools have top-ranked master's programs and world-renowned faculty. Developed in consultation with over 50 healthcare leaders from across the industry to identify the skills our graduates need, our goal is to educate and equip students for effective leadership in the health services industry at both local and national levels. Tailored for both early-career and mid-career professionals, the program delivers a solid foundation of knowledge and practical skills. It incorporates innovative learning experiences, tested and enriched through hands-on partnerships within the health services community. The MSHM program instills in new professionals the application of ethics-based leadership principles and project management skills, enabling graduates to take their first steps into leadership roles or progress in their current positions within the healthcare industry. We prepare students for leadership across various health-focused sectors, including hospitals, healthcare consulting firms, pharmaceutical companies, medical device companies, insurance, long-term care facilities, and more.",,https://graduate.indiana.edu/degrees-programs/degrees.html,The Indiana University Paul H. O'Neill School of Public and Environmental Affairs' Master of Science in Healthcare Management program is accredited by the Commission on Accreditation of Healthcare Management Education (CAHME).,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Higher Education and Student Affairs (Doctoral),,,,,Doctoral,,,,,Optional,Required,Not Required,REQUIRED,Completed online application that includes: Personal statement. Resume (required from international students only) Two letters of recommendation. Minimum 79 TOEFL score or minimum 6.5 IELTS score or minimum 115 Duolingo score (international students only) Writing sample. [1],Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The Ph.D. in Higher Education Program at Indiana University prepares individuals for careers as college and university administrators, institutional researchers, policy analysts, and faculty members. The curriculum places a strong emphasis on research and theory, including a deep exploration of an academic discipline typically chosen from outside the School of Education. The program offers significant flexibility with a limited number of required courses, enabling students to specialize in their areas of interest. A robust set of inquiry (methodology) courses is a core component, which is vital for careers in institutional research, policy analysis, or academia. Doctoral dissertations are expected to have a strong theoretical foundation. [3]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,History (Doctoral),,,,,Doctoral,,,,,,,,REQUIRED,,,,False,False,False,False,False,False,,,False,False,False,,,,False,False,,,,,,,,,,,,"['African history', 'Ancient history', 'Asian history', 'British history', 'Cultural History', 'Early Modern European history', 'East European history', 'Latin American history', 'Medieval history', 'Middle Eastern history', 'Modern European history', 'Russian history', 'United States history', 'World history']","The graduate program in history at Indiana University provides formal coursework and opportunities for independent study across nearly all recognized chronological and geographical fields. The department maintains a strong commitment to interdisciplinary studies, collaborating closely with various area studies programs, academic journals, and historical organizations. The curriculum is structured to foster the development of students' knowledge alongside their critical and analytical skills. Graduates are prepared for careers as professional historians in diverse settings, including public history, editing, librarianship, and government service, in addition to roles in historical research and teaching at all levels. A doctoral degree in history opens pathways to employment in academic research, college-level teaching, and positions within public history, museums, historical organizations, and government agencies.",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"History of Education (Ph.D. in History, Philosophy, and Policy in Education)",,,,,Graduate,"Fall, Spring, Summer",,,Dec 1,,,GRE,REQUIRED,,,,False,False,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"For the 2026-2027 academic year, the cost per credit hour is $488.15 for Indiana residents and $1,640.07 for non-residents. [3]",False,False,,4,2.75,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,Fellowships and assistantships,,,,,,,
,"History, Philosophy, and Policy in Education – Specialization in Education Policy Studies (Ph.D.)",,,,,Graduate,"Fall, Spring, Summer",,,December 1,,,,,,,,False,False,,,,,,,,,,,,,,,,,,School of Education,,,,,,,,Education Policy Studies,"What an wee to boost school access and graduation rates to address racial and other inequities, and how can we balance school choice with the benefits of public education? How do we best evaluate student and teacher performance, and how do we reform schools to improve such performance? How can education law best be used to advance social justice and balance freedom of speech with the instructional mission of public schools? These are just a few of the questions and challenges that education policymakers face in the 21st century. In this Ph.D. program, you will learn how to research a range of educational problems and challenges, with a focus on justice and equality of opportunity, from kindergarten through graduate school, and from the United States to Indonesia. [1]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"Indiana resident: $488.15, Non-resident: $1640.07 (for the 2026-2027 academic year)",,False,,4,2.75,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships and assistantships, including the Dean's Fellowship and University Graduate School diversity fellowships. [3, 9]",,,,,,,
,"Holocaust, Genocide, and Human Rights Studies (Certificate)",,,,,Graduate-Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://jewishstudies.indiana.edu/undergraduate/jewish-studies-certificate.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Human Development (M.S.Ed. in Learning and Developmental Sciences),,,,,Graduate,"Fall, Spring, Summer",,,"Fall: May 3, Spring: Nov 2, Summer: Mar 1",,,,REQUIRED,,,,,,True,False,False,False,,True,,,,True,True,False,False,False,,,,School of Education,"Indiana resident: $17,573.40 for the entire program, Non-resident: $59,042.52 for the entire program (based on 2026-2027 rates)","For the 2026-2027 academic year, the tuition is $488.15 per credit hour for Indiana residents and $1640.07 for non-residents. [9] This does not include all fees. [9]",,,,,,Human Development Track,"Examine human development from conception to the end of life. As a student in this program, you will study biological, cognitive, and socio-emotional changes across the lifespan, including practical implications for families, schools, and community settings. This 36-credit hour program teams students with faculty specializing in typical and atypical development during childhood, adolescence, and adulthood. The program has a strong emphasis on research, including developmental methodology and statistical analysis.",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"For the 2026-2027 academic year, the tuition rates are: Indiana resident, $488.15 per credit hour and Non-resident, $1640.07 per credit hour. [9]",,,,4.0,2.75,,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,,,,,,,,
,Industrial Organization Psychology (M.Sc.),,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Industrial/Organizational psychology applies the scientific method to understand human behavior in the workplace. Understanding behavior leads to finding solutions to workplace problems. It's one of the fastest-growing occupations in the country. You'll graduate from this Master of Science program prepared to work in consulting, HR training and development, and data analytics. [5]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Information Technology (Master's),,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"Luddy School of Informatics, Computing, and Engineering",,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,96,,,,,,,,,,,,,"Teaching Assistantships, Research Assistantships, Scholarships, Fellowships",,,,,,,
,"Instructional Systems Technology (M.S.Ed., Online)",,,,,Graduate,"Fall, Spring, Summer",,,"For Fall admission, the deadline is August 6. [1]",,,Optional,REQUIRED,,,,,,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"For the 2026-2027 academic year, the cost per credit hour for non-residents is $652.21 (including a $39.78 distance education fee) and for Indiana residents is $550.14 (including a $39.78 distance education fee). [1]",,,,4,2.75,,,,,,,,,,,,,,,,,,,,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,International Banking and Monetary Systems (Certificate),,,,,Graduate-Certificate,,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGrfDNIxqjN7mvqJm2bta53cI5XnkPC0GUfrbdKYdJ8JE9YP0ltzu0nCuJ3jqH-iYI_4d-ORJqSml3UjZNCLCwoj9xH1mwO6WcPPit1ijN_WUKTXStEkmXcpHmcHMgogwpM06tLpvGNpzLecvCVh2fibghHmqMQ0rvssznDBpOajwxteg==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Journalism (Master's Degree Program),,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,Journalism,"Expand your knowledge and practical skills in a specialized area of the media industry. The Media School's professional master's degree will provide you with a comprehensive set of technological and practical tools to launch you to the next level of your career. The Master of Science in media is ideal for media practitioners seeking new skills, recent college graduates ready for the next level of training, and nonmedia professionals looking to make a career change.",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,
,Kinesiology (M.Sc.),,,,,Graduate,"Fall, Spring",,August 1,February 1,,,Optional,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Health & Human Sciences,"For the 2025-2026 academic year, the student service fee is $634. There is also a graduate application fee of $70. [1]",,,,,,,"['Biomechanics', 'Ergonomics', 'Exercise Physiology', 'Exercise and Sport Psychology', 'Sport and Coaching Science', 'Motor Learning']","The Master of Science in Kinesiology provides you with a broad foundation through its core courses, which include advanced topics in athletic training research, the psychological foundation of exercise and sport, and the fundamentals of interpreting research. [8] Students will explore human movement and muscular control, including how to research, analyze, and interpret data in human performance. [9] The program is designed to prepare professionals for leadership roles as physical educators or exercise specialists and prepares students for advanced graduate work or careers in various emphasis areas. [3] You may choose from electives that cover cardiac assessment in exercise testing, muscle physiology, and advanced theories of high-level performance. [9] The M.S.K. degree includes 18 hours of major topics in kinesiology and human performance, as well as 18 hours of interdisciplinary elective courses. [9] The program offers a thesis and non-thesis option for all tracks. [8]",,https://graduate.indiana.edu/degrees-programs/degrees.html,"The official Indiana University Bloomington program accreditation page lists accreditation for 'Kinesiology—Athletic Training (M.S.)' by the Commission on Accreditation of Athletic Training Education (CAATE) with the last accreditation in 2018. [6] However, the main pages for the general Kinesiology M.S. degree do not state this accreditation applies to all emphasis areas within the broader program.",,"For the 2026-2027 academic year, the tuition rates are $463 per credit for residents and $695 per credit for non-residents. [1]",,,,4,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,112,,,6.5,,,54.0,,Reading: 22; Listening: 22; Speaking: 26; Writing: 24,,,,,,,,,,,,,Graduate or teaching assistantships are available. [1],,,,,,,
,Kinesiology and Physical Therapy (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Law (Master of Jurisprudence),,,,,Graduate,,,,,,,Optional,REQUIRED,,,,,,False,True,False,False,,True,False,False,False,False,True,,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Level 112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Learning and Developmental Sciences – Educational Psychology Track (M.S.Ed.),,,,,Graduate,,,,,Optional,Required,Not Required,REQUIRED,Bachelor's degree from an accredited institution (minimum accumulative GPA 2.75 out of 4.00). [1],Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,Learning and Developmental Sciences – Human Development Track (M.S.Ed.),,,,,Graduate,,,,,Optional,Required,Not Required,REQUIRED,Completed online application that includes: Personal statement. Resume (required from international students only) Three letters of recommendation. Minimum 79 TOEFL score or minimum 6.5 IELTS score or minimum 115 Duolingo score (international students only). [1],Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,Learning and Developmental Sciences – Learning Sciences Track (M.S.Ed.),,,,,Graduate,"Fall, Spring, Summer",,,"Fall: May 1, Spring: Nov 1, Summer: Mar 1",Optional,Required,GRE,REQUIRED,Bachelor's degree from an accredited institution (minimum accumulative GPA 2.75 out of 4.00); Completed online application that includes: Personal statement; Resume (required from international students only); Three letters of recommendation; GRE scores; Minimum 79 TOEFL score or minimum 6.5 IELTS score or minimum 115 Duolingo score (international students only). [2],Not Required,,False,False,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"2026-2027 Academic Year: Indiana resident, $488.15, Non-resident, $1640.07",,False,,4,2.75,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,Fellowships and assistantships,,,,,,,
,Learning Sciences (M.S.Ed. in Learning and Developmental Sciences),,,,,Graduate,"Fall, Spring, Summer",,,"Fall: May 1, Spring: Nov 1, Summer: Mar 1",Optional,Required,GRE,REQUIRED,Bachelor's degree from an accredited institution (minimum accumulative GPA 2.75 out of 4.00); Completed online application that includes: Personal statement; Resume (required from international students only); Three letters of recommendation; GRE scores; Minimum 79 TOEFL score or minimum 6.5 IELTS score or minimum 115 Duolingo score (international students only). [1],Not Required,,False,False,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,School of Education,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"2026-2027 Academic Year: Indiana resident: $488.15, Non-resident: $1640.07",True,False,,4,2.75,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,"Dean's Fellowship, University Graduate School diversity fellowships",,,,,,,
,Legal Studies (Doctoral),,,,,Doctoral,,,,,,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Maurer School of Law,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,2.3,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,7.5,,,,,100,,,,,,,,,,,,,,,,,,,,
,Liberal Arts and Humanities (Master's),,,,,Graduate,"Fall, Spring, Summer",,,The general application deadline for the fall semester is August 1. Specific deadlines for Fall 2026 are not available.,Not Required,Not Required,,NOT REQUIRED,"To be accepted to this program, you must have a bachelor's degree and a 3.0 GPA or above on a 4.0 scale. To apply, you must complete an online application that includes official transcripts, two letters of recommendation, and an interview. [4]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,"College of Arts and Sciences, IU South Bend; IU Online",,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,The Jennifer Jo Szendrey Memorial Graduate MLS Scholarship amount varies. The Eileen Bender Endowed Scholarship has a minimum award of $500. A scholarship for out-of-state graduate students is available at $300 per credit hour.,,"Merit-based, Need-based",,,,,,,
