Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Technology,,,,,Graduate,"Fall, Spring, Summer",,"September 1, 2025","April 1, 2026 (International Fall), July 1, 2026 (Domestic Fall)",Required,Required,Not Required,REQUIRED,Applicants must provide transcripts from every institution attended for undergraduate and graduate credit. A Statement of Purpose and a Resume/CV are required. Three letters of recommendation must be submitted. International students whose native language is not English are required to provide proof of English proficiency (TOEFL or IELTS). The Graduate Record Examination (GRE) is not required for this program.,Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Purdue Polytechnic Institute,"$28,804/Year","$28,804/Year",,,,,,"Aviation and Aerospace Management, Computer Graphics Technology, Computer and Information Technology, Construction Management, Engineering Technology, Leadership in Technology, and Occupational Safety and Health","The Master of Science (MS) in Technology degree program is designed to provide students with the opportunity for advanced study in several technology-related disciplines. The program is flexible, allowing students to tailor their plan of study to their specific interests and career goals. Students can choose to pursue a thesis or a non-thesis option, and they can select from a variety of concentrations within the Purdue Polytechnic Institute.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Purdue University is accredited by the Higher Learning Commission (HLC).,,$948.30,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,76.0,,80,,,,,,,,,,,,,"Assistantships (TA/RA), Fellowships",,,,,,,
,Master of Science in Engineering in Autonomy,,,,,Graduate,Spring,,,,Required,Required,Not Required,REQUIRED,"To be considered for admission, you must have an undergraduate degree from an accredited institution in engineering or a related field. It is recommended that applicants have a 3.0/4.0 GPA. The program is a 100% online, 30-credit-hour multidisciplinary degree. Applicants must submit transcripts, a resume, a statement of purpose, and three letters of recommendation.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$23,400","$23,400",,,,,,autonomy and robotics,"Autonomy is at the core of many modern systems, from self-driving vehicles to drones. The MS in engineering in autonomy is designed to provide students with a solid foundation in the principles and technologies of autonomous systems. Students will gain expertise in control systems, artificial intelligence and sensing, and learn to apply these tools to solve real-world problems. The program will prepare graduates for leadership roles in industries such as aerospace, automotive and defense.",,https://www.purdue.edu/newsroom/2024/Q4/purdue-offers-online-masters-degrees-in-autonomy-the-internet-of-things-and-robotics/,,,780,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Engineering Management,,,,,Graduate,"Fall, Spring",,"September 1, 2025 (Estimated for Fall 2026 based on standard Purdue Graduate School cycles)","April 1 (International), June 1 (Domestic) for Fall intake",Required,Required,Not Required,REQUIRED,"Applicants must have a Bachelor of Science (BS) degree in engineering from an ABET-accredited program or its equivalent. A minimum undergraduate cumulative GPA of 3.0/4.0 is typically required. Application requirements include official transcripts, a statement of purpose (300-500 words), three letters of recommendation, and a current resume. GRE or GMAT scores are not required for admission to this program. International applicants must also provide proof of English proficiency.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$19,707.50/Semester (Non-Resident/International rate including program differential)","$19,707.50/Semester",,,,,,,"Purdue University’s Master of Science in Engineering (MSE) or Master of Science (MS) in Engineering Management degree is a partnership between the College of Engineering and the Mitchell E. Daniels, Jr. School of Business. This program is designed for engineers who want to advance their careers by gaining expertise in both engineering and management. The curriculum is a combination of engineering and management courses that will help you develop the skills you need to lead technical teams and manage complex projects. Students can choose from a variety of engineering tracks, including: Aeronautics and Astronautics, Biomedical Engineering, Civil Engineering, Electrical and Computer Engineering, Industrial Engineering, Mechanical Engineering, and Systems Engineering.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,"$1,328.60 (Online rate; on-campus is flat-rate)",True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Interdisciplinary Engineering,,,,,Graduate,"Fall, Spring, Summer",,,"July 1 (International), August 1 (Domestic)",Required,Required,Not Required,REQUIRED,"Applicants must have a Bachelor of Science degree from an ABET-accredited engineering program or equivalent with a minimum undergraduate GPA of 3.0/4.0. Required application materials include three letters of recommendation, a statement of purpose, a resume, and official transcripts. International students must provide proof of English proficiency (TOEFL/IELTS). The GRE is not required for admission to this program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$1,326.60 per credit hour","$39,798 total",,,,,,"Acoustics, Computational Engineering, Engineering Management, Integrated Vehicle Systems, Interdisciplinary Biomedical Engineering, and Systems Engineering",The Master of Science in Engineering (MSE) and Master of Science (MS) degrees are flexible programs designed to meet the needs of students whose career goals or educational interests are not fully served by one of the traditional engineering disciplines. These programs allow students to create a plan of study that fits their individual needs and interests by taking courses across various engineering and non-engineering disciplines. Students can customize their educational experience by selecting courses from various engineering and non-engineering departments to meet their specific professional goals.,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHDmZgmvvUdb9giOurdKSnZsRE6tx_C5H-U_KsTx09N745WhBQ4WF6f0DmOsZgsPkLjI713YKR6b3qF-OrVWrenW0MfZqCe79w-2QSjzWncKaMPtgSrUgvylS7MR8QzERvaEhxP04eP2l4d,,,"$1,326.60",True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Internet of Things,,,,,Graduate,"Fall, Spring, Summer",,,July 1,Required,Required,Not Required,REQUIRED,"Bachelor’s degree from an ABET-accredited program in Engineering, or a B.S. in a related field (e.g., Computer Science, Technology, Math, Physics) with a minimum 3.00/4.00 GPA. Required documents include: Statement of Purpose (300-500 words), Current Resume, 3 Letters of Recommendation, and Official Transcripts.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Electrical and Computer Engineering,"$22,500 total",$750 per credit hour,,,,,,,"The Purdue University Master of Science in Engineering (MSE) in Internet of Things (IoT) is a 30-credit hour program that provides a comprehensive and multifaceted education in the rapidly evolving field of IoT. This online degree program is designed for students who want to develop the skills and knowledge needed to design, implement, and manage IoT systems. Through a combination of core courses and electives, students will learn about the hardware, software, and networking technologies that make up the IoT ecosystem. They will also explore the ethical and social implications of IoT and gain hands-on experience through project-based learning. Upon completion of the program, graduates will be well-equipped to pursue careers in a variety of industries, including healthcare, manufacturing, transportation, and energy.",,https://engineering.purdue.edu/online/programs/masters-degrees/iot,,,750,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Logistics Systems Engineering,,,,,Graduate,"Fall, Spring",,"September 1, 2025","April 1, 2026 (International); July 1, 2026 (Domestic)",Required,Required,Not Required,REQUIRED,"Applicants must have a bachelor’s degree from an ABET-accredited engineering program or a degree in a related field such as physics, mathematics, or computer science. A minimum undergraduate GPA of 3.0/4.0 is required. Application materials include official transcripts, three letters of recommendation, a resume, and a statement of purpose.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Industrial Engineering,"$14,912/Semester","$14,912/Semester (Non-resident)",,,,,,Logistics Systems Engineering,"The Interdisciplinary Master of Science in Engineering (MSE) / Master of Science (MS) with a concentration in Logistics Systems Engineering (LSE) is designed for professional engineers who want to develop the skills and knowledge to design, manage, and optimize complex logistics systems. The curriculum provides a strong foundation in systems engineering principles, logistics, and supply chain management, while also offering the flexibility to choose elective courses that align with your career goals. Students will learn how to: Apply systems thinking to solve complex logistics problems; Design and evaluate logistics systems; Use data-driven decision-making to optimize logistics operations; Manage logistics projects and teams.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Microelectronics and Semiconductors,,,,,Graduate,"Fall, Spring, Summer",,,"July 1, 2026",Required,Required,Not Required,REQUIRED,"An undergraduate degree from an ABET-accredited engineering program or one with equivalent standards. Undergraduate GPA of 3.0 or higher is recommended. Application requirements include an Academic Statement of Purpose, Personal History Statement, Resume, 3 Letters of Recommendation, and Official Transcripts. GRE is not required.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$1,343.30 per credit hour","$40,299 total",,,,,,,"As the world continues to rely more on semiconductors, this first-of-its-kind online master’s program will prepare students to meet the demand for the skilled professionals needed in this industry. Students will learn from Purdue professors who are leading the way in semiconductor research and gain expertise in several areas, including chemical and electrical engineering as well as materials science. The online MSE in Microelectronics and Semiconductors degree will provide students with a solid foundation in the field, helping them develop the skills needed to create, design and manufacture the microchips of the future.",,https://engineering.purdue.edu/online/programs/masters-degrees/semiconductors,,,1343.3,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Engineering in Robotics,,,,,Graduate,"Fall, Spring",,September 2025,"January 1, 2026",Required,Required,Not Required,REQUIRED,"Applicants should have a bachelor’s degree from an accredited institution in engineering or a related science (e.g., mathematics, physics, or computer science). A minimum undergraduate grade point average (GPA) of 3.0 out of 4.0 is required. Applicants with a lower GPA may be considered on a case-by-case basis. International applicants must meet the Graduate School’s English proficiency requirements. Required application materials include official transcripts, a statement of purpose, a resume, and three letters of recommendation.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$31,032/Year","$31,032/Year",,,,,,"Perception, Cognition, Action, Human-Robot Interaction","The Master of Science in Robotics (MSR) is an interdisciplinary degree program offered by the College of Engineering. The program provides students with a strong foundation in the theory and practice of robotics, preparing them for careers in research, development, and implementation of robotic systems. Students will gain expertise in areas such as control, perception, machine learning, and human-robot interaction. The MSR program is a collaboration between the Schools of Aeronautics and Astronautics, Agricultural and Biological Engineering, Biomedical Engineering, Civil Engineering, Electrical and Computer Engineering, Industrial Engineering, and Mechanical Engineering.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$948,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,"Merit-based (Fellowships, Assistantships)",,,,,,,
,Master of Science in Engineering in Systems Engineering,,,,,Graduate,"Fall, Spring, Summer",,"September 1, 2025","July 1, 2026",Required,Required,Not Required,REQUIRED,"To be considered for admission to the Master of Science in Engineering in Systems Engineering, applicants must have: A bachelor's degree from an accredited institution in engineering or a related field (such as mathematics, physics, or computer science). A minimum undergraduate GPA of 3.0/4.0 is generally required. Required application materials include three letters of recommendation, official transcripts from all post-secondary institutions attended, a statement of purpose, and a current resume. For international applicants, proof of English proficiency (TOEFL or IELTS) is required.",,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Engineering,"$1,332.20 per credit hour","$39,966 (Total program cost based on 30 credits)",,,,,,"Aeronautics and Astronautics, Agricultural and Biological Engineering, Civil Engineering, Electrical and Computer Engineering, Industrial Engineering, Mechanical Engineering","The Master of Science in Engineering (MSE) or Master of Science (MS) in Systems Engineering degree is a program designed for students who want to develop a strong foundation in the technical and management aspects of systems engineering. The program is designed to provide students with the skills and knowledge needed to design, analyze, and manage complex systems. Students will learn how to apply systems thinking to solve complex problems in a variety of industries, including aerospace, defense, healthcare, manufacturing, and transportation.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,1332.20,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Education in Curriculum and Instruction,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Applicants must hold a baccalaureate degree from an accredited institution. A minimum undergraduate grade point average of 3.00 on a 4.00 scale is generally required for admission. Application requirements include transcripts from every institution attended, a statement of purpose, a current resume or curriculum vitae, and three letters of recommendation. For international students whose native language is not English, proof of English proficiency (such as TOEFL or IELTS scores) is required. The GRE is not required for this program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Education,$329.05 per credit hour (In-state) / $340.50 per credit hour (Out-of-state),"$9,871.50 Total (In-state) / $10,215 Total (Out-of-state)",,,,,,"Career and Technical Education; Curriculum Studies; Educational Technology; English Education; Gifted, Creative, and Talented Studies; Literacy and Language; Mathematics Education; Science Education; Social Studies Education","The Master of Science in Education (MSEd) in Curriculum and Instruction is designed for educators who want to enhance their knowledge and skills in a specific area of interest. The program provides students with the opportunity to engage in advanced study of curriculum development, instructional strategies, and educational research.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Purdue University’s educator preparation programs are accredited by the Council for the Accreditation of Educator Preparation (CAEP).,,$329.05 (In-state) / $340.50 (Out-of-state),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Science in Education in Educational Studies,,,,,Graduate,"Fall, Spring, Summer",,August 2025,"January 1, 2026",Required,Required,Not Required,REQUIRED,"Applicants must have a minimum undergraduate GPA of 3.0 on a 4.0 scale. Required application materials include official transcripts from all post-secondary institutions attended, three letters of recommendation, a professional resume or curriculum vitae, and a statement of purpose. International applicants must also provide proof of English proficiency (TOEFL or IELTS scores).",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Education,"$28,794/Year (Non-Resident); $9,992/Year (Resident)","$28,794/Year (Non-Resident); $9,992/Year (Resident)",,,,,,"Applied Behavior Analysis, Educational Psychology, Gifted, Creative, and Talented Studies, Learning Design and Technology, School Counseling, Special Education","The Department of Educational Studies offers the Master of Science in Education (MSEd) and Doctor of Philosophy (PhD) degrees. The program is designed to provide advanced study for individuals interested in careers in research, teaching, and leadership in education and related fields. Our diverse community of scholars and practitioners is dedicated to improving educational outcomes for all learners through innovative research, teaching, and service. The department consists of academic program areas including Counseling Psychology, Educational Psychology, Gifted, Creative, and Talented Studies, Learning Design and Technology, School Counseling, and Special Education, designed to prepare professionals for leadership roles in schools, universities, community agencies, and other educational settings.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.","Purdue University is accredited by the Higher Learning Commission (HLC). The Purdue University College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP). Additionally, the M.S.Ed. in School Counseling is accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP).",,$948.30 (Non-Resident); $347.85 (Resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,"Merit-based, Fellowships, Graduate Assistantships",,,,,,,
,Graduate Certificate in African American Studies,,,,,Graduate-Certificate,,,,,Required,Required,Not Required,REQUIRED,"To apply for the Graduate Certificate in African American Studies, students must submit: 1. An application through the Purdue University Graduate School. 2. A current CV or Resume. 3. A Statement of Purpose (no more than 2 pages). 4. A Statement of Interest (which focuses on why the student is seeking a certificate in African American Studies). 5. Two letters of recommendation from faculty or individuals who can comment on your academic performance.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts,,,,,,,,,The African American Studies program offers an interdisciplinary Graduate Certificate in African American Studies. The certificate program is designed for students who are currently enrolled in a graduate program at Purdue University. The program consists of 12 hours of coursework: AAS 501: Introduction to African American Studies (3 credit hours); 3 credit hours in humanities courses; 3 credit hours in social science courses; 3 credit hours in an elective course. Total: 12 credit hours.,,https://www.cla.purdue.edu/academic/sis/p/african-american/african-american-studies-graduate-programs/index.html,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Applied Behavior Analysis,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,A bachelor’s degree from an accredited institution with a minimum GPA of 3.0 or higher. Official transcripts from each college or university attended. Personal statement (Statement of Purpose) regarding professional goals. Resume or CV. Three letters of recommendation. International students must meet Purdue University Graduate School English proficiency requirements. English Proficiency Requirements for the College of Education: TOEFL iBT minimum 77 or IELTS minimum 6.5.,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Education,12079.2,"$12,079.20",,,,,,,"The Applied Behavior Analysis (ABA) certificate program at Purdue is a high-quality, online program designed to provide students with the knowledge and skills necessary to work with individuals with autism and other developmental disabilities. The program is designed for individuals who have already earned a master’s degree in education, psychology, or a related field and are seeking to become a Board Certified Behavior Analyst (BCBA). The program consists of 21 credit hours of coursework that is verified by the Association for Behavior Analysis International (ABAI) as meeting the coursework requirements for eligibility to take the Board Certified Behavior Analyst® (BCBA®) examination. Applicants will need to meet additional requirements before they can be deemed eligible to take the examination.",,https://catalog.purdue.edu/content.php?catoid=10&navoid=13443,The program consists of 21 credit hours of coursework that is verified by the Association for Behavior Analysis International (ABAI) as meeting the coursework requirements for eligibility to take the Board Certified Behavior Analyst® (BCBA®) examination.,,575.2,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Applied Data Analytics in Technology,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,"July 15 (Domestic), July 1 (International)",Required,Required,Not Required,REQUIRED,"Applicants must have an earned bachelor’s degree from an accredited institution with a minimum grade point average (GPA) of 3.0/4.0. Application materials include a statement of purpose, a professional resume, three letters of recommendation, and official transcripts from all post-secondary institutions attended.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Purdue Polytechnic Institute,9000,$750 per credit hour,,,,,,,"The Graduate Certificate in Applied Data Analytics in Technology provides students with a foundational knowledge of data analytics and its application in technology-related fields. This 12-credit-hour program is designed for working professionals and current graduate students who want to develop or enhance their skills in data science, including data management, statistical analysis, and machine learning.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,750,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Applied Heat Transfer,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,Undergraduate degree from an ABET-accredited engineering program or one with equivalent standards. GPA of 3.0 or higher (from previous college coursework). Official transcripts from every institution attended.,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Mechanical Engineering,"$11,790 total","$11,790",,,,,,,"The Graduate Certificate in Applied Heat Transfer is a specialization area in mechanical engineering at Purdue. The program provides students with a solid foundation in the principles and applications of heat transfer, covering conduction, convection, and radiation, as well as the design and analysis of heat exchangers. The certificate consists of three courses, and the credits earned can be applied toward a Master of Science in Mechanical Engineering degree.",,https://engineering.purdue.edu/online/news/take-a-prime-job-offer-or-earn-his-master2019s,,,"$1,310",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Applied Statistics,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,"July 1, 2026",Required,Required,Not Required,REQUIRED,The Department of Statistics offers a Graduate Certificate in Applied Statistics. This program is designed for students who want to increase their knowledge of statistical methods. Applicants must have a bachelor's degree from an accredited institution and have completed at least one semester of calculus.,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Science,12520.8,"$12,520.80 total",,,,,,,"Purdue University’s online Graduate Certificate in Applied Statistics is designed for working professionals and students who want to develop their knowledge of statistical methods. The program offers a solid foundation in the concepts and tools of statistics, providing students with the skills they need to understand and apply statistical methods in their respective fields. Students in the program will learn to use statistical software to analyze data and will gain experience with a variety of statistical techniques, including probability, estimation, hypothesis testing, regression analysis and more.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,1043.4,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Aviation Financial Management,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,July 1,Required,Required,Not Required,REQUIRED,Application requirements include: An undergraduate degree from an accredited institution with a minimum undergraduate GPA of 3.0 on a 4.0 scale; Current Resume/CV; Personal Statement (500 words or less) describing why you're interested in the program and why you're a good candidate for it; Three letters of recommendation; Official transcripts for all undergraduate and graduate coursework; International applicants must submit scores from the Test of English as a Foreign Language (TOEFL) or the International English Language Testing System (IELTS).,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Purdue Polytechnic Institute,"$9,300","$9,300",,,,,,,"Aviation financial management is critical to the survival and growth of the aviation industry. Professionals in this sector must be equipped with the knowledge and tools to navigate complex financial landscapes, from budgeting and forecasting to risk management and investment analysis. This program provides an in-depth understanding of the principles and practices of financial management within the aviation industry, enabling graduates to make informed decisions that drive success.",,https://polytechnic.purdue.edu/academics/graduate-certificate-aviation-financial-management,,,775,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Communication and Leadership,,,,,Graduate-Certificate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"To apply for the Graduate Certificate in Communication and Leadership, applicants must have a bachelor’s degree from an accredited institution and an undergraduate GPA of 3.0 or higher. Applicants must submit a completed application, a statement of purpose, a current resume, official transcripts, and two letters of recommendation.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Brian Lamb School of Communication,8973.12,$747.76 per credit hour,,,,,,,"Purdue University’s online Graduate Certificate in Communication and Leadership is designed for professionals who want to enhance their communication skills and leadership potential. The program focuses on how communication shapes leadership and how effective leadership requires strategic communication. Students will explore topics such as team leadership, crisis communication, organizational culture, and strategic messaging. This 12-credit certificate can be completed as a standalone credential or as a step toward a Master of Science in Communication. The curriculum focuses on theory-driven application, ensuring that graduates can immediately apply what they learn to their current workplace.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",Purdue University is accredited by the Higher Learning Commission (HLC).,,747.76,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80,,,,,,,,,,,,,,,,,,,,
