Program name,Program Page url,Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,error
"Music, DMA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Herberger Institute for Design and the Arts.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in music from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",Not Required,True,False,True,False,False,False,,,program,
"Music, MM",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Music Education, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"A master's degree in music education or a related music field from a regionally accredited institution is required.

Applicants also must have a minimum of three years of successful, full-time teaching experience in elementary, middle school or high school.

All applicants must submit a scholarly writing sample of 10 to 20 pages (e.g., a master's thesis, a term paper or a published article) that demonstrates their potential to conduct research and write at a doctoral level. A one-page abstract should precede the writing sample. Applicants are strongly encouraged to submit a research-based paper that includes a literature review and a research design (e.g., a quantitative, qualitative, historical or philosophical study).

All applicants must submit a video (five to 10 minutes) that demonstrates their current teaching effectiveness. The video may be submitted via a link to an online hosting site (e.g., YouTube or Vimeo). Applicants should make sure the link is not private. The video must be of the applicant's teaching in a group setting (e.g., general music, ensemble rehearsal). A one-page description of the lesson's context, objectives and assessment must precede the video link.

Applicants must have a cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of a student's first bachelor's degree program, or applicants must have a cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit a resume or curriculum vitae.

Applicants are required to submit a statement of purpose outlining their educational and professional goals. It should include the applicant's primary research interests and identify at least two ASU music education faculty members with whom they have a shared research interest and with whom they would like to work.",Required,True,False,True,False,False,False,,,program,
"Neuroscience, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Nursing, DNP",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,Applicants must fulfill the requirements of both the Graduate College and the Edson College of Nursing and Health Innovation.,Required,True,False,False,True,False,False,,,program,
"Nursing, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"A bachelor's or master's degree in nursing from a program accredited by the Accreditation Commission for Education in Nursing (ACEN) or the Commission on Collegiate Nursing Education (CCNE). Applicants with a bachelor's degree must have a minimum cumulative GPA of 3.40 (scale is 4.00 = ""A"") in the last 60 hours of a student's first bachelor's degree program. Applicants with a master's degree must have a minimum cumulative GPA of 3.40 (scale is 4.00 = ""A"") in an applicable master's degree program. An active, unencumbered registered nurse license in the applicant's state or country of residence.",Required,True,False,True,True,False,False,,,program,
"Nutrition, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Health Solutions.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution. Applicants must meet the Didactic Program in Dietetics requirements by providing a DPD verification statement or a declaration of intent to complete a DPD program.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:

1. graduate admission application and application fee
2. official transcripts
3. resume
4. statement of purpose
5. three letters of recommendation
6. proof of English proficiency",Not Required,True,False,True,True,False,False,,,program,
"Philosophy, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Physics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Political Science, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"An applicant must have earned a bachelor's or master's degree in political science, public administration or a related field from a regionally accredited institution.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. a resume or curriculum vitae
6. a writing sample
7. proof of English proficiency",Required,True,True,True,False,False,False,,,program,
"Political Science, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in political science or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. writing sample
6. proof of English proficiency
7. resume or curriculum vitae",Required,True,False,True,True,False,False,,,program,
"Psychology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Public Administration, MPA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Watts College of Public Service and Community Solutions.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",,True,False,True,False,False,False,,,program,
"Public Policy, MPP",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Public Policy, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"An applicant must have earned a bachelor's or master's degree from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. three letters of recommendation
4. curriculum vitae
5. statement of purpose
6. writing sample
7. proof of English proficiency",Required,True,False,True,False,False,False,,,program,
"Religious Studies, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Not Required,Required,"All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. a writing sample
6. proof of English proficiency",Required,True,False,False,False,False,False,,,program,
"Robotics and Autonomous Systems, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution in a related field such as mechanical engineering, aerospace engineering, electrical engineering, computer science, computer engineering, computer systems engineering or industrial engineering.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. resume
5. three letters of recommendation
6. proof of English proficiency",Not Required,True,False,True,True,False,False,,,program,
"Secondary Education, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Social and Cultural Pedagogy, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Social Work, MSW",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must meet the requirements of both the Graduate College and the Watts College of Public Service and Community Solutions.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

Required documents:
Graduate College application and application fee
official transcripts
statement of purpose
three letters of recommendation
resume or curriculum vitae
proof of English proficiency",Not Required,True,False,True,False,False,False,,,program,
"Sociology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Software Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree, in a closely related discipline, from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. a resume
4. a personal statement
5. two letters of recommendation
6. proof of English proficiency",Not Required,True,False,False,True,False,False,,,program,
"Special Education, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in special education, education or a related field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. graduate admission application and application fee
2. official transcripts
3. statement of purpose
4. three letters of recommendation
5. resume or curriculum vitae
6. proof of English proficiency",Not Required,True,False,True,False,False,False,,,program,
"Speech and Hearing Science, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Sports Law and Business, MSLB",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Sandra Day O'Connor College of Law.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree from a regionally accredited institution.

Minimum of a 3.00 cumulative GPA (scale is 4.00 = ""A"") in the last 60 hours of a student's first bachelor's degree program, or a minimum of a 3.00 cumulative GPA (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:
1. Graduate College application and application fee
2. official transcripts
3. personal statement
4. resume
5. two letters of recommendation
6. proof of English proficiency (if applicable)",Not Required,True,False,True,False,False,False,,,program,
"Statistics, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Sustainability, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"All applicants must meet the requirements of both the Graduate College and the College of Global Futures. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. statement of purpose 4. three letters of recommendation 5. resume or curriculum vitae 6. proof of English proficiency",Not Required,True,False,,True,False,False,,,program,
"Sustainability, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Sustainability, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Global Futures.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

All applicants must submit:

1. graduate admission application and application fee
2. official transcripts
3. resume or curriculum vitae
4. statement of purpose
5. three letters of recommendation
6. proof of English proficiency",Not Required,True,False,,True,False,False,,,program,
"Sustainable Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Systems Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Teaching, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution.

Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.",Not Required,True,False,,False,False,False,,,program,
"Teaching English to Speakers of Other Languages, MTESOL",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Theatre, MFA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Herberger Institute for Design and the Arts.

Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in theatre or a related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program.

Required application materials:

*   graduate admission application and application fee
*   official transcripts
*   statement of purpose
*   three letters of recommendation
*   proof of English proficiency
*   resume or curriculum vitae
*   a portfolio and an interview with the faculty

Applicants must submit contact information for three recommenders. The recommenders will be sent an email with a link to upload their letter of recommendation.",Not Required,True,False,True,False,False,False,,,program,
"Urban and Environmental Planning, MUEP",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Urban Planning, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
"Visual Communication Design, Master of Science in Design",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
